left_elbow_angle,right_elbow_angle,left_elbow_z,right_elbow_z,right_hand_z,left_hand_z
135.32308761647838,150.32494071691076,-0.19058094844222068,-0.6043040931224822,-0.5082872182130812,-1.2435731649398805
135.278599851307,150.28848788327454,-0.15153131857514376,-0.6264908492565154,-0.3469398811459541,-1.2839513063430785
135.93797413248325,162.32773707193897,-0.06284931786358353,-0.49517418593168255,-0.22857551127672188,-0.975836569070816
136.0697999814796,158.88570778117733,-0.15384244471788397,-0.563763053715229,-0.4354158774018287,-1.2017585873603822
136.26216966555882,166.94186462467627,-0.1015566151589155,-0.5209572076797485,-0.33100171834230413,-1.048017829656601
136.33183285902393,166.11332450247707,-0.0650459561496972,-0.5507116436958313,-0.22172351330518722,-1.0775871932506562
136.1643332355798,165.567948571559,-0.13900697939097875,-0.5536015152931212,-0.3990947976708411,-1.1122165054082869
135.99710254751665,157.55018738461274,-0.05243955962359896,-0.6211597353219985,-0.15201531723141662,-1.2405574440956115
136.24144598468246,154.4323760011531,-0.0818381682038306,-0.6172682106494903,-0.28789475262165065,-1.2341812193393706
136.47614353048257,150.8598493922873,-0.08399143442511556,-0.6595940679311751,-0.2815954700112342,-1.3848026156425475
136.84572860304965,150.87024966450727,-0.05630257800221435,-0.6831046402454376,-0.1940272711217403,-1.3914284825325012
137.07986998476963,149.27877694880712,-0.034155115485191324,-0.7139728695154189,-0.12373244687914839,-1.4161701977252958
137.64557855264448,149.6014592972543,-0.046607619151472955,-0.681796658039093,-0.17933246940374367,-1.409002137184143
138.23202607123085,149.6951964128738,-0.015700955223292064,-0.7067047327756881,-0.08836844004690639,-1.3974294900894164
138.33161999185134,148.22728357946073,-0.021259187720715934,-0.6903369963169097,-0.1364151172339916,-1.3720444083213805
137.32527708435265,151.0095673749851,-0.03309530597180126,-0.6205210298299789,-0.1578368045389652,-1.2459006905555725
136.00371950596576,152.04596869245398,-0.06058472543954841,-0.6411118447780608,-0.1874667450785636,-1.2603281140327454
135.8530854551646,152.6044491072815,-0.04354235716164103,-0.5936760693788528,-0.16864774152636525,-1.1601367592811587
136.02049482488707,152.55514984994196,-0.1663013316690921,-0.6064878791570663,-0.44495427012443534,-1.1921775937080383
135.98504488197057,153.1206249954519,-0.09957607463002197,-0.609599357843399,-0.21539095193147653,-1.2132148444652557
132.9703429188987,154.5628682682182,-0.2926933377981185,-0.49180936366319655,-0.6938130676746368,-1.067541804909706
132.76425414735087,156.52884613637957,0.016986865829676307,-0.5627359703183173,0.02210043827071777,-1.1423729598522188
132.69597811632636,154.40101239608424,-0.10302311703562736,-0.6261936366558074,-0.2914074957370758,-1.2887566089630127
131.8951675875448,147.75400327697332,-0.17298998609185212,-0.6109017193317413,-0.44200294762849796,-1.2869548261165618
131.83058823899185,142.78447670389136,-0.19040759727358814,-0.6009052723646163,-0.44648968577384945,-1.2737931609153748
132.01985369498533,141.5630577737412,-0.10762268938124174,-0.638306626677513,-0.2836566284298896,-1.3602633833885192
130.95474427618345,140.86010020337153,-0.1864360973238945,-0.617266908288002,-0.4825052931904792,-1.3187440991401669
130.86357634544643,140.88274069382783,-0.001659473212202945,-0.6858664691448211,0.0014281927957199348,-1.3825802385807036
129.95282112512388,140.5569942813004,-0.1290404610335826,-0.5628421813249587,-0.3136291414499282,-1.1612430810928347
129.03245015841637,140.7602173728014,-0.018850761465728238,-0.6413873970508575,-0.048745724000036655,-1.3346261918544768
128.8408270808066,140.96592319943215,0.023330537974834333,-0.6700700581073761,0.014397882577031763,-1.348976707458496
128.8234179062135,140.9600125733264,0.0322923744097351,-0.6667105138301849,0.033603092003613645,-1.3321523904800414
128.8433981554694,141.10457672319862,-0.008613542024977505,-0.6447144508361816,0.01730884900316588,-1.2466604471206664
129.17634517357516,142.45304621495842,-0.006242268951609725,-0.648732990026474,-0.03571235854178663,-1.3062577426433561
130.35438850643663,142.77501154765105,-0.032684023212641446,-0.649191489815712,-0.15945462882518757,-1.3240854263305664
130.2963148723575,143.20103447170715,-0.05245464388281099,-0.6320094347000121,-0.1933152392506599,-1.2650118172168732
130.41092293677747,142.82005245108286,-0.05615469999611371,-0.7066503763198853,-0.18151000067591655,-1.3524774551391603
131.189929974363,142.8389200567949,-0.06442503817379473,-0.690462777018547,-0.17132700756192207,-1.3495067000389098
131.53271971442453,143.23920379331796,-0.14580980464816082,-0.5645302817225456,-0.3835993349552154,-1.1792278707027433
131.683512590265,141.98947360679864,-0.19502948969602577,-0.5872685879468917,-0.47136184275150295,-1.2365445256233214
132.38542722105382,141.604038464048,-0.15435713455080985,-0.5992831468582153,-0.3457715600728988,-1.2420857310295106
132.30274986100596,142.47671171516646,-0.11669149510562415,-0.5965179592370986,-0.25211782008409495,-1.200380003452301
132.44315605614437,142.44746673192108,-0.01249121786095192,-0.7500135987997054,0.00862964964471754,-1.4218149065971373
132.70589758244992,140.64696246518287,-0.03613968733698129,-0.7079137355089187,-0.10808929465711113,-1.3699820160865783
132.1762285739668,140.2037459352708,-0.05070250071585176,-0.7209275484085083,-0.1405501406639814,-1.453480386734009
131.96843160126443,140.0103527878251,-0.05270052887499323,-0.7199077308177947,-0.15603850036859504,-1.4487688541412351
132.08750201871655,139.99212490144797,-0.03083724677562712,-0.7412212193012236,-0.05058789290487758,-1.4570802509784697
132.63078003802607,139.9219017850647,-0.0414754923433065,-0.6957031369209289,-0.09810219556093212,-1.3386540532112121
132.72921151214223,139.97496349240006,-0.01359951463527968,-0.7079269647598266,-0.04079958386719226,-1.3548097789287563
132.60513483064585,138.7195442840393,-0.00316327406326304,-0.7051074892282485,-0.0366892324760556,-1.3661429286003113
132.45381396851226,138.28646298305262,-0.015384719148278204,-0.7265165984630584,-0.038303865119814845,-1.4363816142082213
132.1381726654683,138.00015088104257,-0.02032191371545194,-0.6867329508066177,-0.06842097453773012,-1.4209541141986846
132.2888950284174,138.36591715932005,-0.03673716709017753,-0.6745821923017501,-0.14539107829332348,-1.4147355437278746
132.53893945452975,139.522121008536,-0.039073149487376176,-0.715206617116928,-0.14067139737308015,-1.451967042684555
132.6998537441046,139.70702126383688,-0.034273848868906394,-0.7015111207962036,-0.11499534063041199,-1.3827281594276428
132.1697540284954,140.30916489757465,-0.05085323620587587,-0.6504466235637665,-0.15870813578367224,-1.2878156185150145
132.08241743451006,141.9068666737339,-0.05371682494878768,-0.6509373396635055,-0.1528730250895023,-1.2980572521686553
132.64772150595496,141.7207239773043,-0.10036023333668703,-0.6423003524541855,-0.2596904695034026,-1.2954049587249754
132.03214549101122,141.70792582086605,0.03073657723143696,-0.6487557470798492,0.04903357587754725,-1.3090693354606628
132.4284028654309,141.6917484557158,0.037609363719820904,-0.7212054312229156,0.08860456161201,-1.3900586724281307
133.05312835029204,141.6783736346825,0.015835269819945073,-0.7024742513895035,0.0030511140706948096,-1.3304757714271545
133.19836135539057,141.90170800862933,0.01175578096881503,-0.7016717910766601,-0.01904099192470307,-1.3349476695060731
133.26234847686206,144.79105719680152,0.08631653524935239,-0.7009009301662444,0.162281884253025,-1.3370155453681947
134.02640946807927,145.76614855110356,0.008972744783386529,-0.6996957659721375,-0.018511085025966063,-1.3520209431648254
134.2174092895152,144.23386114030822,-0.10353646166622638,-0.7204034507274627,-0.26013327240943906,-1.4459276497364046
134.0167193912269,143.47728309312728,-0.02493553999811404,-0.7587809592485427,0.009882947662845235,-1.4392018437385559
133.823681511471,142.67916460266494,-0.00447443987941359,-0.7475639939308166,0.01698790579102931,-1.4390419960021972
134.05309044502138,142.54195719016838,-0.01877915300428862,-0.7112588852643966,-0.0494799859821796,-1.373302763700485
133.5800451237881,142.09870644640534,-0.03075837893411508,-0.6907625257968902,-0.0767672609537839,-1.3199291110038756
133.6505337020914,142.1002885573249,-0.08290672153234475,-0.6690310478210448,-0.19376969486474982,-1.2956728339195251
133.68977859128384,142.681607118452,-0.09321264214813699,-0.6213402837514876,-0.22770162671804425,-1.21430224776268
133.0997879086714,142.42393549889783,-0.08382187895476806,-0.688282486796379,-0.17869773954153054,-1.3624719142913817
132.93913320105378,143.11969341185105,-0.06023573968559496,-0.6269392043352127,-0.14392338544130318,-1.238479423522949
134.08505995215998,144.75459722050317,-0.11835794374346727,-0.5691357061266898,-0.2852165319025516,-1.1110638469457625
134.54743670596784,145.6530967865518,-0.12234628871083256,-0.5552025288343428,-0.27044979184865947,-1.12774264216423
134.38184806759895,146.50267727711466,-0.14422483071684833,-0.558917686343193,-0.32844645082950585,-1.1374729961156846
134.74631788547703,144.8816947519136,-0.12915384359657758,-0.596303755044937,-0.22450981289148322,-1.173061805963516
134.83621114373068,144.41025840808086,-0.12608088739216322,-0.6317332655191421,-0.18697611466050143,-1.254161775112152
135.78641308899594,145.00325559083623,-0.1738601349294185,-0.5561059564352036,-0.39260749518871296,-1.1687126040458675
135.8890832090042,145.0574146543155,-0.1030026905238628,-0.5763672053813934,-0.2089785180985927,-1.1565962553024292
136.83564103265857,145.98494937508588,-0.13617760762572279,-0.5170178726315497,-0.3256689250469207,-1.0329857677221297
137.1551161245442,145.4902560381967,-0.1664247646927833,-0.5429516941308975,-0.3556181326508522,-1.0793759524822233
137.38714650955623,144.84112416111174,-0.15544681698083868,-0.5555640026926993,-0.3180323913693427,-1.1091476619243619
136.40920599930627,145.09569141213166,-0.15422617867588995,-0.546456280350685,-0.3350374281406402,-1.0815371185541152
136.4756582801145,145.25663442308124,-0.14184816665947436,-0.5365127161145209,-0.33379970490932465,-1.10386226773262
135.17823766316724,145.4633385931273,-0.16140100806951513,-0.5441746801137923,-0.36041099429130546,-1.1013103246688842
133.01561297447205,145.54471160719876,-0.053023133240640084,-0.6012837797403335,-0.07246058285236352,-1.1872701585292815
132.54181922578564,145.40395820265329,-0.01895495895296332,-0.6265848934650421,-0.038580959662795025,-1.2178249299526214
131.34101404473068,145.46799404333322,-0.040606148913502636,-0.6050597369670867,-0.11939302980899809,-1.1752279758453368
131.42996730589874,145.5517605874179,-0.06814117245376107,-0.596374973654747,-0.21280866041779514,-1.1673300445079802
131.0127614251723,145.6529848017004,-0.12057180404663083,-0.5767601758241653,-0.29811976402997964,-1.142021185159683
130.70164010801096,145.5361490615231,-0.07607652954757206,-0.583402082324028,-0.13404539339244356,-1.1378729581832887
130.81012789574552,144.9992561835166,-0.04615856576710939,-0.6555661380290985,-0.06068671233952039,-1.2457821071147919
130.53794189928365,144.8754681884062,-0.0141184831969439,-0.6715158164501189,-0.021072178892791157,-1.3631751894950865
131.1249455596682,144.9263141307367,-0.028447149973362614,-0.650070035457611,-0.07229242399334902,-1.2807802617549895
131.04632037267262,144.320469067924,-0.06318136006593701,-0.6226824700832366,-0.22764733880758284,-1.287858116626739
132.30102850122526,144.16326114841354,-0.04803400486707679,-0.6315726637840271,-0.19698138684034347,-1.304392898082733
133.47535010318754,144.38488072387233,-0.05301021672785282,-0.6241421431303024,-0.2106262110173701,-1.304317224025726
