left_elbow_angle,right_elbow_angle,left_elbow_z,right_elbow_z,right_hand_z,left_hand_z
167.49568004638132,175.30234883834473,-0.20694916471838945,-0.17915611937642087,-0.4964747995138168,-0.5083965823054313
167.88609424837864,175.12673938734144,-0.2061360798776149,-0.17898576706647867,-0.49313170611858365,-0.4986799374222755
167.50898322941626,174.67503578809072,-0.20612225085496902,-0.18036202043294902,-0.4931694746017455,-0.5021154299378394
168.37783246329965,174.87613281579544,-0.20504141077399246,-0.1848000057041645,-0.49231368601322173,-0.5158222019672394
168.94659564805193,174.18719483224993,-0.20583079606294624,-0.18968446105718606,-0.49236437529325483,-0.5160479217767714
169.38126579623815,173.769008366689,-0.2059752896428107,-0.19463826715946192,-0.49240577667951574,-0.5196881935000419
169.6459897734424,173.11224747225015,-0.22346766665577886,-0.1980351001024245,-0.508678749203682,-0.5259827464818954
169.4910252537022,171.96070963760542,-0.2231609091162681,-0.18747978582978247,-0.5075643047690391,-0.5105840012431143
169.40859530925232,171.17533055803386,-0.22299437820911402,-0.17366125062108032,-0.5102832242846488,-0.4923284918069839
169.34330716105669,170.7813110247446,-0.22852201163768757,-0.1728644452989101,-0.5157717183232307,-0.4964072138071059
169.20251735031366,170.70473677510134,-0.22837074920535078,-0.1736501291394233,-0.5151061087846756,-0.4992328241467476
170.2491998551895,171.4356697245745,-0.22957836389541622,-0.15454851314425458,-0.5168517187237739,-0.4757157742977141
169.8071274395765,172.33577781232879,-0.2288625620305538,-0.17166413068771352,-0.5159178912639617,-0.5076952949166297
169.81015625233792,172.89102653759488,-0.22982732057571406,-0.1718284510076045,-0.5180422484874724,-0.5066387370228767
168.95422471277246,173.59619222608666,-0.22602262571454046,-0.19060243740677824,-0.5122563019394873,-0.5213564842939377
168.17011638309873,174.14052901581243,-0.22642042860388753,-0.1851926334202289,-0.5132320448756217,-0.51097255051136
167.6226179061692,174.2780105405878,-0.2288513377308845,-0.18134843930602063,-0.5149202480912207,-0.5024101406335829
166.5935473158,173.86740343038028,-0.2306002892553806,-0.1701013654470443,-0.5200427442789076,-0.48953869640827175
165.97742073328212,173.67728559111657,-0.2360895372927188,-0.16202353686094273,-0.5296411484479904,-0.48018921464681624
165.89070774660811,173.64602368741149,-0.23888442218303677,-0.16253450810909267,-0.531330619752407,-0.48195730745792387
166.2621327192082,173.16036733591574,-0.24290140196681018,-0.16295976340770713,-0.5332678481936455,-0.4793456271290778
167.7126953048449,172.85434427355085,-0.25449157953262325,-0.1634665362536907,-0.5471352562308311,-0.4817929700016975
168.12784421894767,172.61025320135664,-0.26015997081995007,-0.16534690633416174,-0.5483278766274452,-0.4819073036313056
168.49596451887317,172.55347451303447,-0.2587766915559768,-0.1553577937185764,-0.5457229137420653,-0.4721635490655899
167.8796011017325,172.63588686617862,-0.2558636173605919,-0.1483827054500579,-0.5441154226660728,-0.47048840373754497
168.26802726458172,172.7700526427482,-0.2513162851333618,-0.15067851170897484,-0.5417038604617118,-0.4728846803307533
168.77030280459755,172.74873475968218,-0.26397715806961053,-0.1575390949845314,-0.5523625239729881,-0.48233859091997144
169.63995355467267,172.21303946201235,-0.27284615412354457,-0.1578512333333492,-0.5586905270814895,-0.48109901696443547
169.68933240060014,172.38201973771208,-0.26869311183691025,-0.15811941698193543,-0.5577187255024909,-0.4812652736902236
169.0910294993306,172.26783896661723,-0.2661522388458251,-0.16636739224195476,-0.5565949246287345,-0.4831795394420623
169.15205341566198,172.1398201279013,-0.26102227121591565,-0.17393757402896873,-0.548568470776081,-0.4867962315678596
168.99173387490816,171.91906247451124,-0.26486723646521565,-0.17352057844400398,-0.5505712285637855,-0.4821967706084251
168.1305630225095,171.67867082389694,-0.2582868322730064,-0.17710178121924397,-0.5383188173174858,-0.48237019032239903
167.92992096693285,172.75102005274863,-0.249270275235176,-0.1811891570687293,-0.5275247767567635,-0.48330542296171186
168.88912586723106,172.40570751814087,-0.2572119385004043,-0.15731986984610558,-0.5369480475783347,-0.4660604089498519
168.79401683445968,172.48336105032587,-0.2559719532728195,-0.16153986379504198,-0.5321986094117164,-0.46728219538927074
168.5726641998034,172.68354657098251,-0.24007328972220418,-0.17327057644724841,-0.5165388092398643,-0.4757662922143936
168.7190325215862,173.11988099036205,-0.24418532475829113,-0.17515003830194464,-0.5187831208109854,-0.4795981481671333
168.66998439702954,173.12018680215243,-0.2439555436372756,-0.17504915669560422,-0.5205790087580681,-0.47918910384178154
168.9759802484351,173.3458006793716,-0.2325152233242988,-0.18022669479250902,-0.5119180992245673,-0.48158880770206447
169.7034914661317,173.51613667224925,-0.23289816901087756,-0.1894471399486064,-0.5137803733348846,-0.4915028631687164
169.64210752624942,173.67485988924727,-0.22371215075254436,-0.20223684385418883,-0.5055640831589698,-0.5041132867336273
169.47954915039915,173.69924173820058,-0.22629850357770911,-0.19879069253802298,-0.507899834215641,-0.501975631713867
169.0580725672864,173.72512043910618,-0.22646685093641275,-0.19388641044497482,-0.508957214653492,-0.4984474658966063
168.6474700690611,173.81952881481877,-0.24600095376372333,-0.17358369156718254,-0.5236859291791914,-0.48311397582292553
168.38282887139243,173.8381461804001,-0.24862605184316627,-0.17216029614210124,-0.5256107851862907,-0.4824294477701187
168.25993799083145,173.88868784529944,-0.253713110089302,-0.16510314196348186,-0.5281147807836533,-0.47623812407255167
168.22888284379056,173.91565775210168,-0.25938264951109874,-0.16274280026555055,-0.5338294744491576,-0.47247447073459614
168.1554988777634,173.9378635401408,-0.26029846668243395,-0.16308434456586834,-0.5338393449783324,-0.47330112755298603
168.03613055025994,173.88061861926568,-0.2649373583495616,-0.1642868012189865,-0.5376527279615401,-0.4734875708818435
167.92903464863915,173.87566876011977,-0.264045052230358,-0.16185479536652558,-0.5370112121105193,-0.4727067023515701
167.9489122977546,173.89619377343527,-0.2579615332186222,-0.1665910385549068,-0.5339144021272659,-0.4735002174973488
167.72736417019337,173.83716955821464,-0.2579519540071487,-0.1672297954559326,-0.5338364660739897,-0.4755238816142081
167.754780375549,173.7838303228056,-0.2572125896811485,-0.16543747186660765,-0.533778990805149,-0.4745855987071991
167.64008819250415,173.73377596244703,-0.2550608485937118,-0.16590599641203868,-0.5311507567763328,-0.47476364523172376
167.75679945919128,173.6442405114983,-0.2552095748484134,-0.1664561584591865,-0.5321808904409407,-0.474922601878643
167.73156339382226,173.57738763703543,-0.2656586095690726,-0.16661688014864914,-0.5439062565565109,-0.47509838640689844
167.73376743704844,173.56751300334244,-0.26297557353973383,-0.16765688434243192,-0.5390489622950553,-0.4752091899514198
168.3356247066879,173.61458726232024,-0.26398588046431537,-0.16353317946195592,-0.5394146859645842,-0.4690337345004081
168.43808390396202,173.8299743440106,-0.2617882825434208,-0.16469642817974084,-0.5384110108017921,-0.47527136057615277
168.82976572497287,173.81788243775637,-0.26380737125873566,-0.16321977302432059,-0.5407499149441719,-0.47522543519735333
169.0886133466062,173.71526191107256,-0.26353344693779934,-0.16602639630436888,-0.5404267236590385,-0.47699318528175344
169.54029341598002,173.4289741785267,-0.2616372257471084,-0.17054727002978318,-0.5386541754007339,-0.47891972064971916
169.66512263918398,173.16386188401802,-0.27285407111048693,-0.16154310256242743,-0.5542710319161415,-0.47607937306165693
169.53668297595348,173.0226644494584,-0.2724043279886246,-0.1619621716439724,-0.5522160083055496,-0.4760847195982933
169.43217927522562,173.1279659545493,-0.2713351234793662,-0.16197923943400372,-0.5516746029257773,-0.47741539031267155
169.70781014778416,173.14145210338572,-0.26747298762202254,-0.15289965495467178,-0.5463721752166747,-0.47024835795164105
169.60647767970323,173.0540334318205,-0.2670291222631931,-0.1531342856585979,-0.5460839077830314,-0.4731622889637947
169.59537776318888,173.11294637885518,-0.26709283515810955,-0.15401231721043585,-0.5459780395030974,-0.473324467241764
169.75480820628167,173.15853806239235,-0.2662615343928337,-0.1540558606386184,-0.5426065683364868,-0.4731261655688285
169.82602716572555,173.2102665862631,-0.2706016026437282,-0.15071984454989426,-0.551015231013298,-0.4728498592972755
170.01856571974923,173.3578055408387,-0.27141806334257124,-0.1501588352024554,-0.5502408742904663,-0.47269381582736963
170.06891090020838,173.4020916623058,-0.2712235830724239,-0.154913379997015,-0.5487943619489669,-0.4754031732678413
170.2223868422725,173.443393357446,-0.2686208136379718,-0.1550870053470134,-0.5458264857530593,-0.4736606821417808
170.27853756975412,173.41393923361602,-0.2648955456912517,-0.16815448924899096,-0.5407669141888618,-0.4770123094320296
170.24975079658796,173.43460956406136,-0.2641420610249042,-0.167502263188362,-0.5385289430618285,-0.47659719884395596
170.2763059630433,173.3379635723031,-0.25834453031420707,-0.17143460661172855,-0.5351757392287253,-0.47831576764583583
170.35641037926268,173.36314055031457,-0.25378842428326603,-0.1699570603668689,-0.5279889315366744,-0.4764051347970962
170.302550459447,173.43342448618876,-0.25422810837626447,-0.16667927354574197,-0.528050896525383,-0.4728023573756217
170.38373320986216,173.46912526467457,-0.25455686897039403,-0.16893535777926433,-0.5284472256898879,-0.4728336483240127
170.55558203826152,173.42755875253485,-0.26993068084120747,-0.15644130706787104,-0.5435842648148537,-0.4585671350359916
170.81526261010578,173.43233796948692,-0.2698480151593684,-0.1488323628902435,-0.5453703850507736,-0.4526341587305069
170.8418388372954,173.36763055528456,-0.27001883015036576,-0.14816392585635185,-0.5480668559670447,-0.45127397924661633
170.88494165735815,173.4068210712325,-0.27542160823941225,-0.14971721470355984,-0.551137138903141,-0.45555689781904213
171.410036019412,173.32891235743804,-0.2715707652270793,-0.1546632580459117,-0.5469949781894683,-0.45601687133312224
171.59240124210595,173.26345990460837,-0.2711863800883292,-0.1495857790112495,-0.5480412200093269,-0.4538584128022193
171.7268952782664,173.29478510737263,-0.2713849388062953,-0.1493742138147353,-0.5480182230472564,-0.4537650197744369
171.76188972629464,173.32329307407426,-0.2605757154524325,-0.14869947060942645,-0.5426184609532356,-0.4539594829082488
171.70650124100666,173.27500728174724,-0.26026537641882885,-0.1488821610808372,-0.5419762596487998,-0.4542609795928001
171.72582491077742,173.2247926846079,-0.26708010286092754,-0.1471129886806011,-0.5480305954813957,-0.4539838850498199
171.79933086690716,173.23478720438217,-0.2718775056302547,-0.14743071347475048,-0.5506753146648405,-0.4544055417180061
171.97406689123673,173.1932836115498,-0.271692381799221,-0.16675424501299854,-0.551072809100151,-0.4692554101347922
171.82871107006923,173.1376918094484,-0.2590380206704139,-0.16561671793460842,-0.5399596899747848,-0.4686179727315902
171.92328163528563,173.1684073242254,-0.2839330203831195,-0.15879158973693844,-0.570609328150749,-0.46759085506200787
172.28072521352132,173.11862624137865,-0.2743226036429405,-0.15380066633224476,-0.5592679187655448,-0.466343192756176
172.22068416513753,173.23210034350083,-0.2573354743421077,-0.1533057004213332,-0.5406069293618202,-0.4659593388438224
171.8032834067693,173.39402717274277,-0.2572124525904655,-0.15458365976810448,-0.5408077329397201,-0.46759962886571876
171.77472741975845,173.40827319328503,-0.2571890957653522,-0.17525774016976356,-0.5394719213247299,-0.4832796499133109
171.0834592910258,173.33359056342414,-0.25534275844693183,-0.17470427080988882,-0.5352672815322875,-0.48466334044933307
170.6836932231695,173.3404612838572,-0.26051865145564074,-0.1744334310293197,-0.5395894080400466,-0.48367145508527754
170.84014677838704,173.67080112353497,-0.25748113319277754,-0.1774864062666892,-0.5365522325038908,-0.49209009110927576
170.90027527063688,173.706986925824,-0.2480732679367065,-0.18296160250902171,-0.5295062169432639,-0.4953825980424881
170.70850956331577,173.79537995481857,-0.23920334652066225,-0.18153834417462347,-0.5191245451569557,-0.4931767404079436
170.66010903875895,173.76741974451537,-0.2414863348007201,-0.18085822016000735,-0.5214232817292213,-0.492474116384983
170.85302930433025,173.6944843808379,-0.26116134971380234,-0.18040038868784897,-0.5390581130981444,-0.4915365874767303
171.0334730438344,173.6403359733244,-0.2696080550551414,-0.16709765717387193,-0.5492703065276144,-0.47894230633974066
171.08859046011983,173.67533209511717,-0.2687983460724353,-0.17899562045931816,-0.5453313142061232,-0.485659784078598
171.6882705562137,173.78152797412585,-0.26964575499296184,-0.18448807299137104,-0.544660598039627,-0.49218955039978024
171.302856074237,173.84379104458878,-0.26875721886754034,-0.18376548513770102,-0.5442584082484244,-0.4944112762808799
171.44662969145324,173.99532217527494,-0.26847937032580366,-0.18338437303900715,-0.5439018696546554,-0.49402735382318486
171.56166938197237,173.99837778444916,-0.26746825799345963,-0.1838146321475505,-0.5430465266108512,-0.4953065127134323
171.7957999223412,173.89759715047452,-0.26643214374780644,-0.18236950784921643,-0.5419583693146706,-0.4929507121443748
171.73453188905398,173.70520073093627,-0.27149464562535286,-0.18440098613500588,-0.5520420059561728,-0.4978950932621955
172.05820127108063,173.37109650425407,-0.2711945369839668,-0.1844666697084903,-0.5474345251917838,-0.49771444201469417
171.91649723416234,173.15757878672392,-0.2649101115763187,-0.18174727037549018,-0.5432915076613426,-0.4955818593502044
171.80937203242524,172.92663215361088,-0.2638214744627475,-0.18225304931402206,-0.5423711150884627,-0.4962558656930923
172.1365783682391,172.8494232970345,-0.24737316295504558,-0.18337470814585685,-0.5256972894072532,-0.4954841822385787
172.4397778591938,172.908701961477,-0.24832128211855878,-0.1697422221302986,-0.5287046134471893,-0.48490880131721487
172.4028699679139,173.07724967826445,-0.2457610622048377,-0.1733897596597671,-0.5252252519130707,-0.48525341302156444
172.4973167513541,173.25167446401147,-0.24927228018641465,-0.17179637178778648,-0.5257459565997122,-0.4832546308636665
172.75735988149495,173.27170345828418,-0.24995780214667315,-0.16436204686760902,-0.5263798296451568,-0.47715844810009
173.0191875633948,173.5145512327695,-0.25083653628826136,-0.161367455124855,-0.5265543803572654,-0.4774973705410957
173.3125696630319,173.51996810730395,-0.254885509610176,-0.16438115388154978,-0.5367303133010863,-0.4787856116890907
173.3284411393158,173.52660128266774,-0.25829079076647754,-0.1628590703010559,-0.5377880364656448,-0.47909965217113487
173.1960824371829,173.41612566536517,-0.26175987049937244,-0.16116930767893783,-0.544726127386093,-0.4793267086148261
173.06957026535108,173.3541448208918,-0.26082160472869864,-0.15978943854570382,-0.5445026353001593,-0.47580920159816736
172.8480286294108,173.32687435288366,-0.26472947746515263,-0.1569287501275539,-0.5453259676694869,-0.4753914520144462
172.8222529365933,173.32310560111972,-0.2672493241727351,-0.15756426826119416,-0.5508590504527091,-0.47544526010751714
