left_elbow_angle,right_elbow_angle,shoulder_alignment,left_shoulder_hand_alignment,right_shoulder_hand_alignment
140.3741031968993,172.9127950001791,-0.013862311840057373,0.0007703900337219238,0.012900769710540771
140.8315365630849,169.57435153919405,-0.014588475227355957,-0.0040441155433654785,0.009541094303131104
140.39958182352748,166.62946807572223,-0.014889419078826904,-0.008051037788391113,0.0065111517906188965
141.523934954201,168.17615747618134,-0.014879882335662842,-0.014013111591339111,0.0013957023620605469
142.1024570333344,165.62049315494647,-0.014301061630249023,-0.017596125602722168,-0.001514136791229248
143.2526424987843,165.57351845383732,-0.014246582984924316,-0.020432591438293457,-0.0068534016609191895
144.53703307922538,166.5359872002723,-0.01350867748260498,-0.02654850482940674,-0.011037468910217285
145.65915823130757,167.42294585406606,-0.012812197208404541,-0.031005799770355225,-0.018279969692230225
145.50982233566916,170.16725587545403,-0.012471795082092285,-0.03277868032455444,-0.027269065380096436
145.38354732170856,171.5457327535921,-0.012632310390472412,-0.034008145332336426,-0.03264343738555908
145.45094155702787,173.04608444566318,-0.01270604133605957,-0.034700989723205566,-0.03803408145904541
146.32769810947454,172.80767932924985,-0.012829720973968506,-0.037365078926086426,-0.04146158695220947
146.00680356887437,173.04091940016497,-0.012647390365600586,-0.03800851106643677,-0.043915629386901855
145.41876743986077,172.5717386815137,-0.013141036033630371,-0.03872603178024292,-0.044760704040527344
144.7958217371376,172.06736735424963,-0.0134621262550354,-0.040017127990722656,-0.04628646373748779
144.90655229012128,171.43864044683468,-0.014886140823364258,-0.042259275913238525,-0.046819210052490234
144.88322471879954,169.72516120337613,-0.01489788293838501,-0.04224872589111328,-0.04552429914474487
145.08690885238988,169.2845149045888,-0.015180826187133789,-0.042303621768951416,-0.044614553451538086
145.36976318125676,168.94461768263386,-0.015359640121459961,-0.04238337278366089,-0.043441951274871826
145.88095460398424,168.951276748264,-0.015542447566986084,-0.042757391929626465,-0.041544198989868164
146.4332911197454,168.58475137855532,-0.015877604484558105,-0.04354095458984375,-0.03837132453918457
146.75409162499395,168.4335771557599,-0.016046106815338135,-0.04426097869873047,-0.0361139178276062
147.3730181341091,168.0092295545495,-0.016286849975585938,-0.04574614763259888,-0.03410613536834717
147.96663448638012,167.56390184513302,-0.016780316829681396,-0.04711580276489258,-0.0321771502494812
148.09787741110776,167.80997963142582,-0.01811075210571289,-0.048664212226867676,-0.031662821769714355
147.39839943394816,167.9517076805229,-0.019787192344665527,-0.05049699544906616,-0.03236532211303711
147.3642481598735,167.72673614677328,-0.02125781774520874,-0.05349123477935791,-0.03251218795776367
148.55787077242036,167.82734526657657,-0.022449791431427002,-0.0564609169960022,-0.033041298389434814
149.22633584116238,167.86964353822057,-0.023156821727752686,-0.05852550268173218,-0.03355836868286133
149.40523160974453,167.33238009517544,-0.021167457103729248,-0.05897641181945801,-0.03577190637588501
149.51539419219327,167.27031775037014,-0.01919955015182495,-0.0585484504699707,-0.03851962089538574
