left_elbow_angle,right_elbow_angle,shoulder_alignment,left_shoulder_hand_alignment,right_shoulder_hand_alignment
171.05743722214868,174.64255392481638,0.009765625,-0.027400076389312744,-0.05060005187988281
170.97508948290277,178.28153229064125,0.008252441883087158,-0.027246594429016113,-0.04832202196121216
170.9537794038374,179.52423710579365,0.007858335971832275,-0.027214527130126953,-0.047163307666778564
170.76074829022332,178.1462000971543,0.007167935371398926,-0.0266801118850708,-0.0456463098526001
170.3009807245466,177.2963514565058,0.006572067737579346,-0.025204777717590332,-0.044595301151275635
170.03048974520073,177.2006666762875,0.006480157375335693,-0.02426367998123169,-0.04412257671356201
169.3320331918083,177.10637278389316,0.006247043609619141,-0.0222243070602417,-0.04331541061401367
168.8035006238658,177.17861984641,0.0057558417320251465,-0.02010577917098999,-0.04249817132949829
168.6364880771231,177.23529183942728,0.005612611770629883,-0.019047856330871582,-0.041842103004455566
168.4715195943133,177.32910282137206,0.005376338958740234,-0.018241465091705322,-0.04139113426208496
168.4080812289728,177.40398012970212,0.005242764949798584,-0.017715036869049072,-0.04102081060409546
168.35421145229049,177.41847049904024,0.005186855792999268,-0.017414510250091553,-0.04089081287384033
168.35945931649147,176.87057510825298,0.005097329616546631,-0.017431676387786865,-0.040894925594329834
168.38552274698938,176.42887479252775,0.0050841569900512695,-0.017338693141937256,-0.04092973470687866
168.3800184511581,175.80225567679744,0.005019724369049072,-0.017378628253936768,-0.041007161140441895
168.41516467147756,174.80581975253475,0.005133867263793945,-0.01718604564666748,-0.04094123840332031
168.28862787285837,173.95314697295103,0.005114912986755371,-0.017278015613555908,-0.04095447063446045
168.26571858718438,173.70962419698435,0.005128383636474609,-0.017367184162139893,-0.04155915975570679
168.35445516412722,173.30754782957615,0.005032777786254883,-0.01756840944290161,-0.04193037748336792
168.3152439118795,172.2249958022923,0.0050081610679626465,-0.017634272575378418,-0.04208952188491821
168.22240780845408,172.10147941917737,0.004954636096954346,-0.01809900999069214,-0.042687833309173584
168.36439020166682,171.68866231475187,0.004804074764251709,-0.018987596035003662,-0.04316788911819458
168.3395009563639,171.33966878423615,0.00476384162902832,-0.0191614031791687,-0.04366880655288696
168.19342111883236,171.22801172639643,0.0046460628509521484,-0.019462108612060547,-0.04403465986251831
168.15700069651888,171.31709664404963,0.0045989155769348145,-0.019752800464630127,-0.044391632080078125
168.2221808744615,171.31401174548216,0.004585385322570801,-0.02019798755645752,-0.04484713077545166
168.31001324639334,171.4744458048523,0.004638195037841797,-0.020718693733215332,-0.04563385248184204
168.33132867555216,171.44611012499806,0.004735827445983887,-0.02094167470932007,-0.046064794063568115
168.47723624176822,171.43888841676923,0.004799604415893555,-0.021411418914794922,-0.04651451110839844
168.6370933110919,171.8853339564629,0.004832148551940918,-0.021930158138275146,-0.047612011432647705
168.98844647779075,172.6908770233631,0.004671871662139893,-0.02252882719039917,-0.04959005117416382
169.12578866662747,173.34249853454133,0.004466235637664795,-0.023360252380371094,-0.05140644311904907
168.8876679551541,173.72171151246764,0.004439592361450195,-0.024106383323669434,-0.052579641342163086
168.84908253028314,173.8067224803831,0.0046190619468688965,-0.024306952953338623,-0.053071796894073486
168.80839314850164,173.91903449064424,0.004980862140655518,-0.024302423000335693,-0.05400443077087402
168.36474429115043,173.8402961625823,0.005353748798370361,-0.023424386978149414,-0.054562509059906006
167.66289391848773,173.95947503005908,0.005387246608734131,-0.021830976009368896,-0.055011868476867676
167.34413463577386,173.88338444269917,0.005540907382965088,-0.020371317863464355,-0.0556025505065918
166.8431185899698,173.83918269066325,0.005698502063751221,-0.01833587884902954,-0.05584794282913208
166.87075847102057,173.89959819959623,0.005645930767059326,-0.016364216804504395,-0.0561298131942749
166.85763434519927,174.06788547167508,0.005428910255432129,-0.013864755630493164,-0.05654621124267578
168.12708793371715,174.4949098107382,0.0050168633460998535,-0.011965811252593994,-0.05796605348587036
168.16154505942737,174.35014008205135,0.004654049873352051,-0.011337041854858398,-0.05857294797897339
168.86078191142718,174.06113151627665,0.00447690486907959,-0.011458933353424072,-0.05889540910720825
169.19742713809302,173.93824809458587,0.004307150840759277,-0.011633574962615967,-0.059603214263916016
169.31721496991247,174.12438246139155,0.0042639970779418945,-0.011974751949310303,-0.06024622917175293
169.37361742683342,174.3206626693312,0.0042000412940979,-0.012279748916625977,-0.06111419200897217
169.4705434794854,174.39810504665698,0.004194140434265137,-0.013657748699188232,-0.06185591220855713
169.4019006034768,174.43206088708826,0.004199385643005371,-0.017089426517486572,-0.06199908256530762
169.421649111786,174.61893168847078,0.0042130351066589355,-0.02255392074584961,-0.06195497512817383
169.27097754978837,174.9031648291626,0.0042844414710998535,-0.025820255279541016,-0.061902403831481934
168.61186021574528,174.81353922813938,0.004314064979553223,-0.027432262897491455,-0.06108283996582031
167.84093611113192,174.7411811248533,0.0046073198318481445,-0.02809619903564453,-0.060113728046417236
167.15931356303608,174.48368920009688,0.005025684833526611,-0.028749942779541016,-0.05973029136657715
166.6506839170969,174.59067198098066,0.005698204040527344,-0.029233992099761963,-0.05837160348892212
166.32106255992508,174.52954471725087,0.006196796894073486,-0.029500961303710938,-0.05712592601776123
166.20627588531173,174.55679481124713,0.006525099277496338,-0.029659688472747803,-0.05546224117279053
166.23157535904852,174.71235627971043,0.006827235221862793,-0.029847681522369385,-0.054777443408966064
166.14452312134839,174.7216350853223,0.007035017013549805,-0.02992880344390869,-0.054254770278930664
166.18806773190897,175.43848270628084,0.007216393947601318,-0.03055506944656372,-0.05438119173049927
166.24112963399278,175.54028732012245,0.0073220133781433105,-0.031033098697662354,-0.054723262786865234
166.24432294679076,175.61882891773092,0.007485449314117432,-0.03165346384048462,-0.055233120918273926
166.26124723906534,176.000898433469,0.007512271404266357,-0.03207755088806152,-0.05630367994308472
166.31739244193432,176.19847783862292,0.0075727105140686035,-0.032451748847961426,-0.05653655529022217
166.48662094518892,176.7104941080659,0.007615864276885986,-0.033044517040252686,-0.05783843994140625
166.5165407310805,176.7304517325966,0.0077027082443237305,-0.03339666128158569,-0.05903983116149902
166.4540094805814,176.88711214649464,0.007737398147583008,-0.033606648445129395,-0.06048011779785156
166.3853305351286,176.75004800305504,0.007795214653015137,-0.033672451972961426,-0.06100887060165405
166.37349662694328,176.75153296633297,0.007822871208190918,-0.03376644849777222,-0.06196993589401245
166.42736924282204,176.73328244567486,0.007962226867675781,-0.033804893493652344,-0.06226778030395508
167.03386943618412,176.48182958870404,0.008452057838439941,-0.0338250994682312,-0.06259673833847046
168.2443171777794,176.07830444993527,0.00873333215713501,-0.033849477767944336,-0.0623929500579834
168.88425828914168,175.9519027829506,0.008771419525146484,-0.0336880087852478,-0.06239110231399536
169.36344085700594,175.8333246251032,0.00872260332107544,-0.03358429670333862,-0.06195944547653198
169.34591066717496,175.859683850619,0.008648216724395752,-0.033055782318115234,-0.06166660785675049
169.5144985926905,175.7130943806211,0.008459210395812988,-0.03304314613342285,-0.06135684251785278
169.59610549474928,175.69917043296428,0.008466124534606934,-0.032995760440826416,-0.06122124195098877
169.58474772712879,175.71043351801322,0.008474230766296387,-0.03299003839492798,-0.061209142208099365
169.65864773574341,175.67005798681737,0.008498072624206543,-0.032997310161590576,-0.0611153244972229
169.709666149011,175.6644950398968,0.008440375328063965,-0.03310227394104004,-0.061122775077819824
169.71963687005726,175.62967736935312,0.00828617811203003,-0.033414363861083984,-0.06124323606491089
169.88690706660554,175.5928528035791,0.008168280124664307,-0.03390371799468994,-0.06143313646316528
170.25922058466472,175.5983483761947,0.007900893688201904,-0.0342254638671875,-0.06155294179916382
170.4034230818174,175.60061668375013,0.007829725742340088,-0.03442806005477905,-0.061577677726745605
170.51635732464135,175.58924083168228,0.007696926593780518,-0.03462308645248413,-0.06159406900405884
170.6023883491735,175.58648031752818,0.007670700550079346,-0.03468865156173706,-0.061589598655700684
170.7775474832386,175.58513070734455,0.007614016532897949,-0.03478759527206421,-0.06158459186553955
170.9127430561675,175.55723933606444,0.007608354091644287,-0.03520190715789795,-0.06149977445602417
171.04469563823528,175.6579388095784,0.007633864879608154,-0.03550922870635986,-0.06134539842605591
171.15675765102478,175.7756881862101,0.007785379886627197,-0.0358654260635376,-0.06080436706542969
171.10427745291074,175.98629070590215,0.007986187934875488,-0.036001741886138916,-0.06067770719528198
171.00381152594224,176.1334468606407,0.008139967918395996,-0.03602951765060425,-0.06055420637130737
170.91002864329513,176.40560181642013,0.0082322359085083,-0.03601789474487305,-0.060397982597351074
170.90127419036085,176.40433640338168,0.008250951766967773,-0.03576862812042236,-0.06015980243682861
170.88664202376893,176.32718244573786,0.008343815803527832,-0.035589396953582764,-0.05989944934844971
170.85973245530556,176.2931663561881,0.008362352848052979,-0.035479068756103516,-0.05978119373321533
170.9010121742048,176.18227361946364,0.00839155912399292,-0.03532165288925171,-0.05950331687927246
171.04677748623098,176.12184823385357,0.008353829383850098,-0.035259246826171875,-0.059486567974090576
171.11177110780588,176.05414415293967,0.008205533027648926,-0.03513181209564209,-0.059320151805877686
171.2414089262653,176.01019220492307,0.0081634521484375,-0.03488832712173462,-0.05929768085479736
171.24853759947928,176.0721731045002,0.008019983768463135,-0.034872353076934814,-0.059419453144073486
171.22293410982684,176.0241318796074,0.007863223552703857,-0.03465789556503296,-0.05938088893890381
171.22299776321012,176.09217609982224,0.007825493812561035,-0.03445088863372803,-0.059622228145599365
171.3115951784564,176.16103735500818,0.007821202278137207,-0.03413361310958862,-0.05974435806274414
171.30891651955915,176.17781131861733,0.0077779293060302734,-0.03400951623916626,-0.059785306453704834
171.26304446586335,176.257448116298,0.007796287536621094,-0.03380739688873291,-0.05989372730255127
171.23823100227284,176.27927617207584,0.007839500904083252,-0.03369265794754028,-0.059943318367004395
171.19919462101444,176.23586798393194,0.007835686206817627,-0.033666789531707764,-0.059973835945129395
171.17897406856503,176.1636088198596,0.007752180099487305,-0.03383207321166992,-0.059942662715911865
171.12141093260047,176.10487796758488,0.007651031017303467,-0.03402048349380493,-0.05995720624923706
171.04269079855501,175.9843630068611,0.007688760757446289,-0.03405791521072388,-0.059796035289764404
171.03625799136069,175.93800094438961,0.007692873477935791,-0.034071266651153564,-0.05980396270751953
171.0171083539416,175.90945380536152,0.00770336389541626,-0.03408604860305786,-0.05973547697067261
171.00582605163382,175.9168031654078,0.0076691508293151855,-0.03408700227737427,-0.059658169746398926
170.9874103783692,175.78894477143345,0.0076354146003723145,-0.03411835432052612,-0.059286653995513916
170.98200744287016,175.73683304703044,0.007651686668395996,-0.03419727087020874,-0.059300005435943604
171.06836307511696,175.66780988743474,0.00765538215637207,-0.034364521503448486,-0.05903977155685425
171.1497731112498,175.59138378418226,0.007673025131225586,-0.03491675853729248,-0.05865198373794556
171.29567913537767,175.65481038776275,0.0076715946197509766,-0.03577691316604614,-0.058509647846221924
171.40915688506067,175.73889183256037,0.007614493370056152,-0.03678464889526367,-0.05844449996948242
171.33591739788108,175.75350031228047,0.007600605487823486,-0.03758734464645386,-0.0583687424659729
171.28736749556353,175.79752777070763,0.00760042667388916,-0.03834033012390137,-0.05828452110290527
171.17684582157324,175.94508097071412,0.00766301155090332,-0.03864884376525879,-0.05825680494308472
171.20814806410834,175.88663176107858,0.007681131362915039,-0.0386279821395874,-0.057999372482299805
171.18726112563536,175.87216803099497,0.007682383060455322,-0.03872072696685791,-0.05777132511138916
171.21712738568644,175.8426075796873,0.007714033126831055,-0.0387195348739624,-0.057715535163879395
171.33218280441972,175.79240618171954,0.007764756679534912,-0.03868687152862549,-0.05773282051086426
171.36024914629826,175.72426898666075,0.007939338684082031,-0.03876852989196777,-0.05788677930831909
171.35565668375287,175.64882178344448,0.007928252220153809,-0.038875699043273926,-0.058025360107421875
171.4288619269947,175.58604346288607,0.007780849933624268,-0.0390167236328125,-0.05805927515029907
171.4240822896222,175.40546194168172,0.007753729820251465,-0.039056599140167236,-0.05790466070175171
171.37731293510626,175.03914980512022,0.007828235626220703,-0.03899723291397095,-0.05759239196777344
171.29176062650916,174.6960663150814,0.007843017578125,-0.03924351930618286,-0.05755728483200073
171.29013686503117,173.918865729377,0.00784289836883545,-0.03937864303588867,-0.05739700794219971
171.25134481098567,173.52990316841309,0.007878243923187256,-0.039514780044555664,-0.05736631155014038
171.3775063521831,173.08669595737013,0.007862985134124756,-0.03956031799316406,-0.057304561138153076
171.438832967101,172.9908105063061,0.007845759391784668,-0.039674460887908936,-0.05727297067642212
171.52377885353707,172.85117227014607,0.00783449411392212,-0.03981435298919678,-0.05772596597671509
171.49436569213498,172.0896632866175,0.007578372955322266,-0.04016226530075073,-0.057630181312561035
171.45342161690886,171.98395082587973,0.007564425468444824,-0.040337204933166504,-0.05755966901779175
171.46336465095416,171.81912071948304,0.007550537586212158,-0.04041546583175659,-0.05741316080093384
171.58737476423025,171.7771388175976,0.007583558559417725,-0.04043048620223999,-0.05723530054092407
171.58104167650683,171.78006916737627,0.007636427879333496,-0.04044705629348755,-0.0572168231010437
171.4848284989701,171.73810404839455,0.007832229137420654,-0.04047173261642456,-0.056987464427948
171.4249037144513,171.53056180209373,0.007853686809539795,-0.04076361656188965,-0.05647307634353638
171.36912960527363,171.28261673810965,0.00799548625946045,-0.04125773906707764,-0.05603384971618652
171.4702962468608,171.15655548658577,0.008124232292175293,-0.041578054428100586,-0.055977702140808105
171.2117504479016,170.88552388389192,0.008226215839385986,-0.04174458980560303,-0.05579233169555664
171.02396757126544,170.69855911841395,0.008259057998657227,-0.04195982217788696,-0.0557059645652771
170.99798522968692,170.51317574650764,0.008394300937652588,-0.04202514886856079,-0.05585765838623047
170.81672444104063,170.40899278373027,0.008489549160003662,-0.04212844371795654,-0.05606597661972046
170.73074050158957,170.38932394057102,0.008596062660217285,-0.04210907220840454,-0.056208908557891846
170.6427042617844,170.3955581138625,0.008565008640289307,-0.04201537370681763,-0.05623221397399902
170.57565789428645,170.4017840953971,0.008538126945495605,-0.04206448793411255,-0.05624210834503174
170.6478072028369,170.3856570882494,0.008616864681243896,-0.04242986440658569,-0.05635184049606323
170.67138870429582,170.32515844643032,0.008693218231201172,-0.04270893335342407,-0.05643105506896973
170.360201281087,170.49994248117096,0.008677423000335693,-0.042921364307403564,-0.05680578947067261
170.21525413531387,170.60886875753985,0.00866079330444336,-0.04321235418319702,-0.0570644736289978
170.44876593931903,170.67668726605737,0.008641421794891357,-0.04379141330718994,-0.0574876070022583
170.50056881032708,170.71431988929646,0.008587837219238281,-0.04407399892807007,-0.057975590229034424
170.47502573750583,170.7950852476622,0.00850766897201538,-0.044290781021118164,-0.05835366249084473
170.44433601308967,170.97932248703952,0.008438050746917725,-0.04438596963882446,-0.05861455202102661
170.45360979887474,171.1610914631708,0.0083962082862854,-0.04443538188934326,-0.059037983417510986
170.46865744434257,171.16581317981235,0.008326232433319092,-0.04445916414260864,-0.05913883447647095
170.4818719234279,171.25755967171273,0.00829225778579712,-0.044467389583587646,-0.05915093421936035
170.447777128452,171.30591691243487,0.008280932903289795,-0.044481098651885986,-0.05915731191635132
170.55227201434232,171.25430055526482,0.008134603500366211,-0.04448127746582031,-0.059155821800231934
