left_pull_distance,right_pull_distance,left_pull_alignment,right_pull_alignment,eye_level_diff,shoulder_level_diff
0.08189751504053558,0.05209088693414771,0.014705270528793335,0.12507998943328852,-0.025363355875015314,-0.09918701648712158
0.08200935132852585,0.05369828791900972,0.011511415243148804,0.11766797304153448,-0.02531051635742182,-0.0989045798778534
0.08230848692460027,0.0567802513402391,0.011098682880401611,0.11764083802700043,-0.026187032461166382,-0.0999293327331543
0.08225508490231175,0.05600639441235013,0.010331481695175171,0.118127316236496,-0.02640295028686529,-0.10145270824432379
0.08192462656303011,0.05518930831292676,0.009397923946380615,0.1175547391176224,-0.026572078466415405,-0.10226380825042725
0.0810854414216739,0.0541470532854939,0.008549958467483465,0.11777625977993011,-0.026730060577392578,-0.10296520590782171
0.08118217753832482,0.053796304525479156,0.009321361780166626,0.1187634021043778,-0.027596861124038696,-0.10304856300353998
0.09269426510628756,0.05304516849664195,0.015872538089752197,0.1230643093585968,-0.030808717012405396,-0.10303932428359991
0.09726368048889154,0.053060332935037265,0.022693991661071722,0.12848834693431857,-0.033424437046051025,-0.10332503914833074
0.08658020112922449,0.052541977508887915,0.026295840740203802,0.13205970823764804,-0.03397840261459345,-0.10380405187606812
0.08069554570679593,0.051294482270656964,0.028615236282348577,0.13411326706409463,-0.03418064117431635,-0.1045156717300415
0.07903180929969576,0.05118153149725934,0.028878331184387207,0.13497413694858554,-0.03419983386993408,-0.10510244965553278
0.07799743894302494,0.05198266352159884,0.02829477190971369,0.1356166005134582,-0.03384709358215332,-0.10515904426574713
0.07713355896221936,0.0513253289212581,0.028837978839874268,0.13614822924137113,-0.03400674462318426,-0.10525605082511907
0.07619549141806524,0.05074951084160039,0.029071301221847534,0.1365744918584824,-0.03408905863761902,-0.1055487692356109
0.07599765144000928,0.051240434785049985,0.028655618429183904,0.13723161816596988,-0.03386244177818293,-0.10562223196029663
0.07637688753201463,0.050803467836420056,0.028295993804931696,0.13698931038379672,-0.03369462490081787,-0.10585558414459223
0.07818648147932966,0.05096201526516598,0.027827441692352295,0.13682320713996887,-0.033607870340347235,-0.10597717761993414
0.07828874765530193,0.05103878118824564,0.027689337730407715,0.13698619604110712,-0.03345575928688049,-0.10600334405899053
0.08005373725468737,0.05135354747276676,0.027585476636886597,0.13737857341766357,-0.03342372179031372,-0.1059721410274505
0.09350025595621313,0.05132766619579605,0.027509629726409912,0.1377186477184296,-0.0334655344486236,-0.10596054792404169
0.1011149334402491,0.05126163274982176,0.02742606401443476,0.1376183778047562,-0.033479839563369695,-0.10586506128311157
0.1048016245766941,0.05132568488323713,0.027078330516815186,0.1369732767343522,-0.03377974033355713,-0.10582181811332703
0.10654661709894875,0.051341787708323094,0.027008593082428034,0.1368161737918854,-0.03380957245826721,-0.10573148727416998
0.10599269621553424,0.051331504533948344,0.02756252884864807,0.13702617585659022,-0.03415441513061529,-0.10556760430335993
0.10584452086013986,0.051478511633422964,0.027690708637237604,0.1370535045862198,-0.034211695194244385,-0.10544431209564203
0.10622514607547127,0.051670672967551144,0.02786332368850708,0.13711519539356232,-0.03423434495925909,-0.10529422760009771
0.10640514540326607,0.05177238198632755,0.028376013040542603,0.13754718005657196,-0.03415262699127203,-0.10512867569923401
0.10727943007817727,0.052052134358918,0.02868703007698059,0.1378139555454254,-0.03413254022598272,-0.104980617761612
0.10801607779061323,0.05221400173620146,0.02883192896842962,0.13785423338413239,-0.034100890159606934,-0.1048602163791657
0.10829469359203718,0.05221736799980453,0.02898883819580078,0.1379637271165848,-0.034062147140502874,-0.10479053854942322
0.10823996685311425,0.0521241079874668,0.029261559247970637,0.13799761235713962,-0.034047812223434504,-0.1047045886516571
0.10822594916063095,0.05212932441821057,0.029243916273117065,0.1378360241651535,-0.034041076898574885,-0.10464763641357427
0.10851758777262109,0.05203360793393558,0.028690338134765625,0.13731488585472107,-0.033708035945892334,-0.10454568266868591
0.1096788829146615,0.051959690447201994,0.02809387445449829,0.1368963569402695,-0.03338161110877991,-0.10444727540016169
0.11030179026749178,0.05185179979854473,0.02664083242416382,0.13597497344017032,-0.03264692425727839,-0.1042990088462829
0.11201409577372434,0.051700743387603505,0.025776654481887873,0.13499733805656433,-0.032396912574768066,-0.10417935252189636
0.11229636417990724,0.05157846579871948,0.024843037128448486,0.1339929699897766,-0.03214970231056219,-0.10400089621543879
0.09938951992814245,0.051511532404546465,0.024340659379959106,0.1334308385848999,-0.03193947672843939,-0.10380914807319641
0.09466382198535304,0.05147567006306659,0.023937702178955078,0.133071556687355,-0.0316422581672669,-0.10363167524337763
0.09191159601327005,0.0513759585613054,0.024242728948593195,0.1330150365829468,-0.03154906630516058,-0.1034803986549378
0.09770096665109723,0.05118635493943273,0.024475306272506714,0.13301876187324532,-0.031535595655441284,-0.1034018993377685
0.10039929283936834,0.05110115039622706,0.024724006652832087,0.13304249942302707,-0.03160017728805542,-0.10323870182037354
0.10078157608257421,0.051097935743594225,0.026516526937484797,0.13431416451931,-0.0321685671806336,-0.10316324234008789
0.10074679709455261,0.051151857413813506,0.028294831514358465,0.13602712750434878,-0.032637059688568115,-0.10312318801879883
0.10057022372111175,0.05120728319290711,0.029644697904586792,0.13737249374389648,-0.033118158578872625,-0.10315403342247009
0.08728992644237196,0.05131916908429813,0.0310926735401153,0.13905628025531772,-0.033603519201278687,-0.1031938791275025
0.08438682098744822,0.05152194907799921,0.03278195858001709,0.14150251448154458,-0.03391638398170471,-0.10322156548500061
0.08325521368400698,0.05172812614645499,0.0337771475315094,0.14299260079860682,-0.034023553133010864,-0.10344681143760681
0.08123532612305971,0.051814905217699006,0.034286677837371826,0.1438122391700745,-0.03460785746574402,-0.1036784946918487
0.08034298782509933,0.05207776634795969,0.0341891348361969,0.1442059725522995,-0.034691393375396784,-0.1038902997970581
0.07995831579514545,0.05224935867765448,0.03406646847724909,0.144426017999649,-0.034822285175323486,-0.10418048501014715
0.07960493907888491,0.05269949724426886,0.03401032090187078,0.14583581686019897,-0.03503865003585821,-0.1043674647808075
0.07925917549365785,0.05312121846009527,0.03390318155288691,0.1469333171844482,-0.03519377112388611,-0.1047210693359375
0.078609698865219,0.05315697107398064,0.03434035181999201,0.14758156239986422,-0.0355185866355896,-0.10491523146629328
0.07829317255952807,0.05335013827767083,0.034592628479003906,0.1480665653944016,-0.03560954332351679,-0.10507971048355108
0.07802042573231444,0.05392393847199462,0.034591048955917414,0.1478388011455536,-0.03562849760055542,-0.10523673892021179
0.07907925415179003,0.05433795860940021,0.0346275269985199,0.14806345105171212,-0.03559234738349909,-0.10541856288909912
0.08092001289821017,0.05490915256812812,0.034903049468994085,0.148443028330803,-0.035508483648300115,-0.10545507073402399
0.08222126963163845,0.05538032140801948,0.03481829166412359,0.1487041860818863,-0.035349100828170776,-0.10551249980926519
0.08276925781124903,0.05562253924415091,0.03461664915084839,0.14896929264068606,-0.035190314054489136,-0.10563835501670837
0.08342321626629971,0.05555210907033066,0.03450208902359009,0.14848396182060247,-0.035201042890548706,-0.10574501752853388
0.0839183375049835,0.05559634073921771,0.0342901349067688,0.1483010351657868,-0.035221517086029,-0.10607364773750311
0.08444621143290658,0.055538087295265534,0.03419217467308039,0.1480657011270523,-0.0352192223072052,-0.10649305582046509
0.08474387420112851,0.05551584029151504,0.0340567827224732,0.14787884056568149,-0.0351717472076416,-0.10678201913833618
0.0851438769091206,0.05532966803185417,0.03396809101104736,0.14742214977741241,-0.03513672947883606,-0.107063889503479
0.08501863914540855,0.05529207405628872,0.0338495671749115,0.14715677499771118,-0.03508526086807251,-0.10750502347946167
0.0848500615274026,0.055248276692538754,0.03373870253562922,0.1468680053949357,-0.03507953882217402,-0.10763698816299444
