left_pull_distance,right_pull_distance,left_pull_alignment,right_pull_alignment,eye_level_diff,shoulder_level_diff
0.2613447981608552,0.33315112896330507,0.0534692108631134,-0.1082090437412262,0.03431975841522217,0.0803651213645935
0.22189977050602086,0.31184395363146333,0.0713397860527038,-0.09347003698349005,0.03655955195426941,0.08792239427566528
0.22551084728253903,0.3144765314861808,0.07856407761573792,-0.08762568235397344,0.03723940253257746,0.09207016229629517
0.23103749625876346,0.31625016025760844,0.08241209387779241,-0.08386257290840154,0.03844624757766718,0.09202343225479126
0.22461817920183152,0.32129578456036595,0.09506720304489141,-0.08361077308654791,0.038640439510345403,0.08901077508926392
0.2218988290210526,0.3129381732709098,0.09877374768257141,-0.07898098230361944,0.041363328695297186,0.08907538652420044
0.22151751678636167,0.30855569864915816,0.10708358883857733,-0.07447245717048645,0.04451987147331238,0.09748971462249756
0.21128713960320197,0.31784463183308204,0.09503483772277832,-0.07339996099472051,0.045339822769164984,0.07884132862091064
0.20570945569140137,0.3210596154859462,0.1111832857131958,-0.07327085733413696,0.04675444960594183,0.09120076894760132
0.19342584694411324,0.32453317701709145,0.12361937761306757,-0.07214710116386419,0.04812327027320862,0.10194176435470581
0.19436623284703888,0.3268732089204278,0.120393306016922,-0.07163691520690918,0.04861894249916082,0.1050841212272644
0.19396628388350207,0.3237804693401194,0.1248130202293396,-0.06900736689567566,0.049465775489807184,0.10896146297454834
0.16857134747650945,0.3234762298645838,0.1229313313961029,-0.06465399265289307,0.050062686204910334,0.10614985227584839
0.17064988810708026,0.3219061476154789,0.12166738510131841,-0.059554487466812134,0.0505523681640625,0.11681807041168213
0.16980653948900573,0.32831953816852283,0.12088185548782349,-0.060550689697265625,0.0517193078994751,0.11651009321212769
0.170169481503513,0.3323003986320379,0.11806237697601324,-0.06127828359603882,0.05160626769065857,0.10984539985656738
0.17202999716352968,0.33235888471168545,0.1176949143409729,-0.06067344546318054,0.0514129102230072,0.11005264520645142
0.16653535106738473,0.3219962525318847,0.11887985467910767,-0.0559870600700379,0.050506860017776434,0.1091267466545105
0.16862516080585147,0.3149133118895336,0.116428554058075,-0.05209904909133917,0.04922428727149958,0.10708844661712646
0.1693438812539066,0.3181141692008639,0.11485269665718073,-0.05096188187599188,0.049182772636413574,0.10407459735870361
0.1701759149296019,0.3218597208342051,0.11473318934440613,-0.04678270220756531,0.04873582720756531,0.10097873210906982
