hand_clasp_distance,ear_level_y_diff,left_hand_shoulder_x_diff,right_hand_shoulder_x_diff,left_Lhand_y_diff,left_Rhand_y_diff,right_Lhand_y_diff,right_Rhand_y_diff
0.07921032704050206,0.02085655927658081,0.05927377939224243,0.0452614426612854,0.02186906337738037,-0.0005893707275390625,-0.0017406940460205078,-0.02419912815093994
0.07977738543271454,0.021861672401428167,0.05830734968185425,0.044640958309173584,0.022385239601135254,0.0016064047813415527,-0.003089606761932373,-0.023868441581726074
0.08083069958605361,0.023382216691970825,0.058276355266571045,0.043343931436538696,0.021955549716949463,0.0021744370460510254,-0.004927217960357666,-0.024708330631256104
0.08110655543304275,0.024883687496185303,0.0582694411277771,0.04294750094413752,0.021647274494171143,0.0029238462448120117,-0.0058231353759765625,-0.024546563625335693
0.08118638983702947,0.026557922363281194,0.059010446071624756,0.04209494590759277,0.020960748195648193,0.004760384559631348,-0.00737607479095459,-0.023576438426971436
0.0803410459630504,0.027879714965820312,0.06077355146408081,0.04179632663726801,0.02089899778366089,0.007231950759887695,-0.008468210697174072,-0.022135257720947266
0.0799800889748458,0.02837991714477539,0.06185275316238403,0.04180333018302923,0.02014714479446411,0.007744312286376953,-0.009299635887145996,-0.021702468395233154
0.08004105668216921,0.02968603372573847,0.06216174364089966,0.04173672199249273,0.019590675830841064,0.008309483528137207,-0.010150313377380371,-0.02143150568008423
0.07970451824603829,0.0303314626216889,0.06307584047317505,0.04155305027961731,0.019500255584716797,0.008909761905670166,-0.010024011135101318,-0.02061450481414795
0.08021492037085727,0.031586706638336126,0.06391233205795288,0.04095795750617981,0.018924951553344727,0.009000957012176514,-0.010659992694854736,-0.02058398723602295
0.08024227098492405,0.03316158056259161,0.06440204381942749,0.040963381528854426,0.017933428287506104,0.008805632591247559,-0.011187136173248291,-0.020314931869506836
0.07923906164679485,0.03358906507492071,0.06640827655792236,0.040939211845398005,0.017028748989105225,0.008896350860595703,-0.011743664741516113,-0.019876062870025635
0.07796270001106272,0.033741831779479925,0.0683434009552002,0.04116535186767578,0.01671731472015381,0.008894503116607666,-0.011646151542663574,-0.019468963146209717
0.07701167600248657,0.03383660316467285,0.06979584693908691,0.041200041770935,0.016396164894104004,0.008919894695281982,-0.010742545127868652,-0.018218815326690674
0.0759572965172856,0.0342007577419281,0.07123225927352905,0.04197254776954651,0.01619797945022583,0.008821606636047363,-0.010969936847686768,-0.018346309661865234
0.07514628261886745,0.03479808568954468,0.07181358337402344,0.0422234833240509,0.015589296817779541,0.0087202787399292,-0.012751340866088867,-0.01962035894393921
0.07508899904290213,0.03626486659049982,0.07191109657287598,0.04177609086036682,0.015606045722961426,0.008829057216644287,-0.013032793998718262,-0.0198097825050354
0.0749932753335216,0.037332683801651,0.07222014665603638,0.04113680124282837,0.01581132411956787,0.00929027795791626,-0.01305311918258667,-0.01957416534423828
0.07527235747876639,0.03851702809333801,0.07213425636291504,0.04061317443847651,0.016385972499847412,0.009780824184417725,-0.012966632843017578,-0.019571781158447266
0.075319536107908,0.039436727762222346,0.07219362258911133,0.039825320243835394,0.01642400026321411,0.010257363319396973,-0.013157367706298828,-0.019324004650115967
0.07506997566759192,0.0409102737903595,0.07207030057907104,0.039905220270156805,0.017162561416625977,0.010814249515533447,-0.01294100284576416,-0.01928931474685669
0.07469779256038006,0.04231899976730352,0.07228493690490723,0.04063552618026728,0.01921015977859497,0.012989044189453125,-0.011584877967834473,-0.01780599355697632
0.07424773975961348,0.0432449877262116,0.07425510883331299,0.041384160518646296,0.020358026027679443,0.014876782894134521,-0.011774241924285889,-0.01725548505783081
0.07533631781562247,0.04427677392959589,0.07602602243423462,0.04151687026023859,0.020030081272125244,0.014747023582458496,-0.017059922218322754,-0.022342979907989502
0.0742197614395093,0.046856999397277777,0.0776713490486145,0.04233089089393621,0.019724786281585693,0.016617000102996826,-0.017979919910430908,-0.021087706089019775
0.07410836555771183,0.04886648058891302,0.07806497812271118,0.042290270328521784,0.01954120397567749,0.020367920398712158,-0.01830083131790161,-0.017474114894866943
0.07387709904463885,0.050863116979599,0.0790511965751648,0.041626244783401434,0.019556641578674316,0.022485852241516113,-0.01774841547012329,-0.014819204807281494
0.07297473148879086,0.05168765783309931,0.08087366819381714,0.04116407036781311,0.0199129581451416,0.022579669952392578,-0.017373383045196533,-0.014706671237945557
0.07160765585609484,0.05172824859619135,0.08349335193634033,0.039137244224548284,0.020802676677703857,0.024082481861114502,-0.015926659107208252,-0.012646853923797607
0.07082443856286297,0.051871746778488104,0.08655869960784912,0.03887704014778137,0.022194981575012207,0.026415586471557617,-0.014920949935913086,-0.010700345039367676
0.07118984784498725,0.04914206266403193,0.08671945333480835,0.038893163204193115,0.02344745397567749,0.028126955032348633,-0.011561393737792969,-0.006881892681121826
0.07033842670078184,0.047940969467163086,0.08722752332687378,0.038642048835754395,0.024845659732818604,0.029424846172332764,-0.00734555721282959,-0.0027663707733154297
0.070119009666833,0.04899334907531738,0.08660012483596802,0.038482010364532526,0.03003692626953125,0.030981481075286865,-0.0020292997360229492,-0.001084744930267334
0.07354281471902713,0.04931744933128357,0.07977348566055298,0.03754168748855591,0.03023993968963623,0.03146332502365112,-0.003104090690612793,-0.0018807053565979004
0.07575995831947281,0.05192694067955017,0.07741957902908325,0.036677271127700806,0.036420345306396484,0.03766357898712158,0.001375436782836914,0.0026186704635620117
0.07605090753764888,0.05359396338462824,0.07487857341766357,0.035456568002700806,0.03720146417617798,0.041754066944122314,-0.001347959041595459,0.003204643726348877
0.07655029472491995,0.05533966422080988,0.07361239194869995,0.032413333654403687,0.03736090660095215,0.04209321737289429,-0.002152383327484131,0.002579927444458008
0.07679784591494322,0.055921316146850586,0.07366371154785156,0.030957311391830444,0.03754234313964844,0.04233682155609131,-0.002141118049621582,0.002653360366821289
0.07699771771996977,0.05650338530540461,0.07354241609573364,0.030744999647140503,0.03849369287490845,0.04362130165100098,-0.001782834529876709,0.0033447742462158203
0.07751940457497292,0.05811312794685364,0.07354944944381714,0.03070631623268122,0.0407753586769104,0.04532831907272339,-0.00018584728240966797,0.00436711311340332
0.07844065834115797,0.05984118580818182,0.0739254355430603,0.030745059251785223,0.04319125413894653,0.046972811222076416,0.0024421215057373047,0.0062236785888671875
0.07809217045819954,0.05966660380363459,0.07484126091003418,0.03060930967330927,0.04465961456298828,0.04742288589477539,0.0028534531593322754,0.005616724491119385
0.076489635797814,0.05789738893508911,0.07767188549041748,0.033965408802032415,0.045650482177734375,0.04648953676223755,0.004271984100341797,0.005111038684844971
0.0769585918093403,0.05785846710205078,0.07867211103439331,0.03357791900634771,0.04565441608428955,0.046205222606658936,0.004809081554412842,0.0053598880767822266
0.07807750185410582,0.058033108711242676,0.0796167254447937,0.031747847795486395,0.04663968086242676,0.04667246341705322,0.005539000034332275,0.00557178258895874
0.0783685345945245,0.05802810192108149,0.08254891633987427,0.02907615900039673,0.0462338924407959,0.04515641927719116,0.005382835865020752,0.004305362701416016
0.07995683235826286,0.05828157067298889,0.0827130675315857,0.026185333728790283,0.04467684030532837,0.04465609788894653,0.004205048084259033,0.004184305667877197
0.08027683230510743,0.05844193696975708,0.08393692970275879,0.025905251502990723,0.04347437620162964,0.043503403663635254,0.0035845041275024414,0.0036135315895080566
0.08069692019371301,0.0588600635528565,0.08399206399917603,0.025759726762771606,0.041388750076293945,0.04226720333099365,0.002859175205230713,0.00373762845993042
0.08055591907186686,0.05914872884750366,0.08397048711776733,0.02534046769142151,0.038860976696014404,0.0418660044670105,0.0013055801391601562,0.00431060791015625
0.08051927701611812,0.05926895141601568,0.08455312252044678,0.024415254592895508,0.036884963512420654,0.04179590940475464,-4.792213439941406e-05,0.00486302375793457
