hand_clasp_distance,ear_level_y_diff,left_hand_shoulder_x_diff,right_hand_shoulder_x_diff,left_Lhand_y_diff,left_Rhand_y_diff,right_Lhand_y_diff,right_Rhand_y_diff
0.0760315818189187,-0.055295526981353704,0.05521279573440552,0.055830180644989014,0.028274238109588623,-0.016989469528198242,0.028189420700073242,-0.017074286937713623
0.07693557413466594,-0.05519911646842962,0.05365663766860962,0.05521851778030401,0.01698201894760132,-0.01732492446899414,0.01778048276901245,-0.016526460647583008
0.07640852487598127,-0.055213093757629395,0.05495870113372803,0.05894321203231817,0.01530987024307251,-0.01723158359527588,0.016217529773712158,-0.01632392406463623
0.07414761162695219,-0.056042015552520696,0.05771523714065552,0.0652485191822052,0.016621112823486328,-0.014823853969573975,0.01718229055404663,-0.014262676239013672
0.07246100564897377,-0.05621695518493658,0.05781435966491699,0.06748625636100769,0.017091691493988037,-0.014608979225158691,0.01794421672821045,-0.01375645399093628
0.07169799930470855,-0.05666646361351019,0.05837196111679077,0.06745767593383789,0.017254114151000977,-0.015617132186889648,0.018042147159576416,-0.014829099178314209
0.07139519515912682,-0.05686882138252258,0.058245956897735596,0.06734701991081243,0.017696738243103027,-0.015305936336517334,0.018075108528137207,-0.014927566051483154
0.07185452472885419,-0.05850633978843689,0.05839955806732178,0.0672680139541626,0.01816272735595703,-0.014047861099243164,0.018298745155334473,-0.013911843299865723
0.07105833668565924,-0.0592445433139801,0.05767202377319336,0.0671536922454834,0.017996549606323242,-0.01412355899810791,0.01854938268661499,-0.013570725917816162
0.07013295522062594,-0.0606859028339386,0.05811440944671631,0.06707009673118591,0.017651677131652832,-0.01326298713684082,0.019742369651794434,-0.011172294616699219
0.06973081503851687,-0.061616390943527166,0.058997154235839844,0.06645682454109197,0.017291367053985596,-0.013229966163635254,0.02208036184310913,-0.008440971374511719
0.0690307920559226,-0.0622164905071258,0.059126436710357666,0.06492277979850769,0.017184197902679443,-0.0120810866355896,0.02568727731704712,-0.003578007221221924
0.06735902301886731,-0.062455207109451294,0.059001386165618896,0.06539130210876459,0.016149818897247314,-0.01058274507522583,0.024987518787384033,-0.0017450451850891113
0.06608972843124344,-0.06330221891403198,0.056885480880737305,0.06512320041656489,0.015746653079986572,-0.008170783519744873,0.026735007762908936,0.0028175711631774902
0.06547134910510999,-0.06382027268409729,0.05754256248474121,0.06384435296058649,0.014682114124298096,-0.007612407207489014,0.028902411460876465,0.0066078901290893555
0.06463995320624134,-0.06455075740814209,0.06027495861053467,0.06376364827156061,0.012003540992736816,-0.007762610912322998,0.030377686023712158,0.010611534118652344
0.0643907041048493,-0.06472581624984741,0.06361985206604004,0.0635838508605957,0.010324358940124512,-0.008671402931213379,0.03047311305999756,0.011477351188659668
0.0641731606864563,-0.06490442156791693,0.06514030694961548,0.06366667151451111,0.009804248809814453,-0.009076118469238281,0.031654298305511475,0.01277393102645874
0.06401516513640094,-0.06564906239509583,0.06578880548477173,0.06425625085830688,0.0063152313232421875,-0.013270854949951172,0.030190348625183105,0.010604262351989746
0.06402027342559442,-0.06586691737174988,0.06412869691848755,0.06398063898086553,0.004649698734283447,-0.014753997325897217,0.02981889247894287,0.010415196418762207
0.06408957287752806,-0.06601354479789728,0.06422305107116699,0.06235718727111811,0.0033162832260131836,-0.015132546424865723,0.029858767986297607,0.011409938335418701
0.0636630001238568,-0.06638732552528387,0.06268513202667236,0.06268814206123358,0.004562973976135254,-0.014146864414215088,0.030801057815551758,0.012091219425201416
0.06284765101640696,-0.06648093461990362,0.06303250789642334,0.06282857060432434,0.0058966875076293945,-0.013567090034484863,0.030401945114135742,0.010938167572021484
0.06271836371068029,-0.06652557849884039,0.0630725622177124,0.06302249431610113,0.005920052528381348,-0.013273298740386963,0.030074119567871094,0.010880768299102783
0.06287857872319212,-0.06643569469451899,0.06295281648635864,0.06340223550796509,0.005921125411987305,-0.01298433542251587,0.029055416584014893,0.010149955749511719
0.0627740478394359,-0.066181480884552,0.06304877996444702,0.0637325644493103,0.006000638008117676,-0.012657582759857178,0.0281679630279541,0.009509742259979248
0.06271965084797951,-0.0658923983573913,0.06305134296417236,0.06374999880790705,0.00573199987411499,-0.012874364852905273,0.027171730995178223,0.008565366268157959
0.06272296983293968,-0.06582516431808466,0.06299585103988647,0.06373754143714899,0.005561232566833496,-0.012651145458221436,0.026938259601593018,0.008725881576538086
0.06353717742585453,-0.06496024131774908,0.06173306703567505,0.06301015615463257,0.005113005638122559,-0.012929558753967285,0.026283562183380127,0.008240997791290283
0.06375136404162762,-0.06444784998893732,0.061972618103027344,0.0621826052665711,0.004626452922821045,-0.012999236583709717,0.02595311403274536,0.0083274245262146
0.06394784425913287,-0.06405320763587957,0.06210589408874512,0.06198641657829285,0.004048824310302734,-0.012965619564056396,0.02567124366760254,0.008656799793243408
0.0638951589278042,-0.06387022137641907,0.06225556135177612,0.06190282106399542,0.0027250051498413086,-0.012928605079650879,0.024363338947296143,0.008709728717803955
0.06417887501888386,-0.0637865960597992,0.061785340309143066,0.06180524826049805,0.001477360725402832,-0.012958288192749023,0.02313166856765747,0.008696019649505615
0.06416464170188085,-0.06381756067276001,0.06171858310699463,0.06209796667098999,0.0009693503379821777,-0.012647032737731934,0.02265089750289917,0.009034514427185059
0.06386300824144943,-0.0631876289844513,0.06125730276107788,0.06272748112678522,9.191036224365234e-05,-0.012274503707885742,0.02167332172393799,0.009306907653808594
0.06393000085845006,-0.06266683340072632,0.06084805727005005,0.06280329823493963,5.2988529205322266e-05,-0.012687861919403076,0.021428942680358887,0.008688092231750488
0.06540131018917283,-0.06247633695602417,0.060592710971832275,0.06145435571670532,0.0028281807899475098,-0.011391043663024902,0.021693825721740723,0.0074746012687683105
0.0661660214202701,-0.06303706765174871,0.06039905548095703,0.061057448387145996,0.007778525352478027,-0.007581830024719238,0.022514045238494873,0.007153689861297607
0.06631931983632211,-0.06347069144248957,0.060534119606018066,0.06101715564727789,0.008258700370788574,-0.0075449347496032715,0.02246987819671631,0.006666243076324463
0.06648350499627832,-0.06331759691238403,0.06040525436401367,0.06115943193435669,0.008578836917877197,-0.008682310581207275,0.022462904453277588,0.005201756954193115
0.06678083483364314,-0.0630534291267395,0.06019836664199829,0.061186254024505615,0.009403884410858154,-0.008873403072357178,0.022678494453430176,0.004401206970214844
0.0676388673645101,-0.06294330954551697,0.06008654832839966,0.061031937599182184,0.00938183069229126,-0.010171115398406982,0.022719860076904297,0.0031669139862060547
0.06824132531706155,-0.06283843517303461,0.06009560823440552,0.060880184173583984,0.009598851203918457,-0.010294437408447266,0.02273327112197876,0.002839982509613037
