hand_clasp_distance,ear_level_y_diff,left_hand_shoulder_x_diff,right_hand_shoulder_x_diff,left_Lhand_y_diff,left_Rhand_y_diff,right_Lhand_y_diff,right_Rhand_y_diff
0.06215575648882386,0.02168449759483343,0.020548701286315918,0.020367205142974798,0.07130217552185059,0.09114766120910645,0.057299911975860596,0.07714539766311646
0.06310048702314437,0.02297675609588623,0.020430922508239746,0.01948657631874079,0.07150071859359741,0.09175872802734375,0.05698448419570923,0.07724249362945557
0.06339115339386037,0.023761421442031805,0.02022784948348999,0.019548892974853516,0.07113277912139893,0.09244018793106079,0.056047916412353516,0.07735532522201538
0.0639571356926306,0.024485707283020075,0.019935011863708496,0.019419431686401367,0.07128846645355225,0.09318631887435913,0.055154383182525635,0.07705223560333252
0.06447875432111322,0.025946378707885798,0.01957225799560547,0.0192202627658844,0.07215780019760132,0.09378129243850708,0.054723262786865234,0.076346755027771
0.06448445736943449,0.026981532573699896,0.019300878047943115,0.01952064037322998,0.07395529747009277,0.09342247247695923,0.05519133806228638,0.07465851306915283
0.06430508456360885,0.027727037668228205,0.01917290687561035,0.020974338054656982,0.07493722438812256,0.09359157085418701,0.05521118640899658,0.07386553287506104
0.06394885870551584,0.0289420485496521,0.018728971481323242,0.022596687078476008,0.07606887817382812,0.09401345252990723,0.05525451898574829,0.07319909334182739
0.06376395910457118,0.031018495559692383,0.018378138542175293,0.02326247096061701,0.07654756307601929,0.094302237033844,0.05524933338165283,0.07300400733947754
0.06383784183070117,0.03405094146728521,0.01757293939590454,0.023891210556030273,0.07755821943283081,0.09494185447692871,0.05524569749832153,0.07262933254241943
0.06445158153398105,0.036677271127700806,0.016014695167541504,0.023834466934204157,0.07809674739837646,0.09521704912185669,0.05510681867599487,0.0722271203994751
0.06481040407676836,0.038352787494659424,0.015002906322479248,0.02379509806633001,0.07877838611602783,0.09579962491989136,0.054997801780700684,0.07201904058456421
0.06536728445169591,0.0395801961421966,0.014137983322143555,0.023587524890899603,0.07873189449310303,0.09617424011230469,0.054895222187042236,0.0723375678062439
0.06742471714853374,0.0406661331653595,0.012993872165679932,0.02086815237998968,0.07897478342056274,0.09809881448745728,0.054936110973358154,0.07406014204025269
0.06837578631899578,0.042034476995468195,0.012364864349365234,0.0191775262355805,0.07892382144927979,0.09924191236495972,0.05450272560119629,0.07482081651687622
0.0693457935778441,0.04289588332176214,0.011493563652038574,0.018514961004257202,0.07866960763931274,0.10159081220626831,0.054123520851135254,0.07704472541809082
