x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22
0.5056720972061157,0.3104747533798218,-0.7952027320861816,0.5202435851097107,0.28244948387145996,-0.756737470626831,0.5292401313781738,0.2848454713821411,-0.7569395303726196,0.5382210612297058,0.287911057472229,-0.7572634220123291,0.49050232768058777,0.27876245975494385,-0.7647866606712341,0.4794381856918335,0.27991288900375366,-0.7651342749595642,0.4695836901664734,0.28204405307769775,-0.7653803825378418,0.553146481513977,0.32049494981765747,-0.5232594609260559,0.45489075779914856,0.31435173749923706,-0.5545899271965027,0.5208128690719604,0.36626994609832764,-0.7061729431152344,0.4887401759624481,0.3646848797798157,-0.7155733108520508,0.5937889218330383,0.5330198407173157,-0.37930089235305786,0.40146687626838684,0.5291324853897095,-0.39344125986099243,0.7448371052742004,0.518694281578064,-0.3836241066455841,0.2356707751750946,0.518002450466156,-0.4191848635673523,0.8585429787635803,0.5202768445014954,-0.49465882778167725,0.1018599271774292,0.5149720311164856,-0.5932294130325317,0.8992280960083008,0.5208232402801514,-0.5045899748802185,0.046499788761138916,0.5248960256576538,-0.6085612773895264,0.8998428583145142,0.5092843174934387,-0.5473040342330933,0.0335848331451416,0.5277679562568665,-0.678011953830719,0.8870459198951721,0.522555947303772,-0.520470380783081,0.07592564821243286,0.5120481252670288,-0.6290834546089172
