x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22
0.5046579837799072,0.3075494170188904,-0.8773216605186462,0.5193536281585693,0.2807697653770447,-0.8403865098953247,0.5282432436943054,0.28352636098861694,-0.8405742049217224,0.536665141582489,0.28706520795822144,-0.840843677520752,0.4901428818702698,0.27656203508377075,-0.8490915298461914,0.47912079095840454,0.2770691514015198,-0.849473774433136,0.46839019656181335,0.27908241748809814,-0.849777102470398,0.5521750450134277,0.32129544019699097,-0.5995671153068542,0.45457276701927185,0.31381988525390625,-0.6331886649131775,0.519888162612915,0.3662397861480713,-0.7847926616668701,0.4883536398410797,0.36194944381713867,-0.7948598861694336,0.603263258934021,0.5558621287345886,-0.44340312480926514,0.39679503440856934,0.5246058702468872,-0.4631260633468628,0.7420910596847534,0.5463622808456421,-0.4538900852203369,0.22635768353939056,0.5169028043746948,-0.48484256863594055,0.8472033739089966,0.5144622325897217,-0.5967984795570374,0.062195245176553726,0.5439288020133972,-0.6669955849647522,0.882759690284729,0.5419122576713562,-0.6164385676383972,0.019026249647140503,0.5455372929573059,-0.6906610727310181,0.8794609308242798,0.5240713953971863,-0.6646379828453064,0.025263100862503052,0.5169657468795776,-0.7652757167816162,0.8685065507888794,0.535695493221283,-0.6267923712730408,0.035722583532333374,0.5500472187995911,-0.7068206667900085
