x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22
0.501124918460846,0.40205681324005127,-0.7128984332084656,0.5135204195976257,0.38270890712738037,-0.6842216849327087,0.5200391411781311,0.3849560618400574,-0.6843477487564087,0.5261897444725037,0.38730913400650024,-0.6845372319221497,0.49404144287109375,0.38096338510513306,-0.6866298317909241,0.4870181679725647,0.38227027654647827,-0.6867979168891907,0.48039770126342773,0.3841511607170105,-0.6868807673454285,0.5392059683799744,0.4089033603668213,-0.4832223057746887,0.472106009721756,0.40870094299316406,-0.4900270998477936,0.5156894326210022,0.4394691586494446,-0.6365624070167542,0.4898473024368286,0.4349599778652191,-0.6386062502861023,0.5897844433784485,0.5752285718917847,-0.36680033802986145,0.421286404132843,0.58182692527771,-0.32867276668548584,0.7396681308746338,0.5737792253494263,-0.4047808349132538,0.26719677448272705,0.5601037740707397,-0.3201843202114105,0.8910184502601624,0.5674980282783508,-0.5646536350250244,0.11178198456764221,0.580262303352356,-0.48696422576904297,0.9245582222938538,0.550224244594574,-0.5928077697753906,0.07234260439872742,0.5800464153289795,-0.5106111764907837,0.9233207106590271,0.5469341278076172,-0.6535710692405701,0.06546992063522339,0.5803249478340149,-0.5814878940582275,0.9180476069450378,0.5569642782211304,-0.597356379032135,0.08312365412712097,0.58470618724823,-0.5246883034706116
