left_hand_grab_distance,right_shoulder_grab_distance,left_head_yaw_angle
0.20116823432709469,0.31110340403422804,89.16320062490337
0.19844160442169367,0.31476971625642697,97.32797407855566
0.19618722310354647,0.3051179669225771,91.32900466590199
0.1947274150682744,0.29791591836209386,88.43788349441982
0.1947754180744516,0.298452209491598,85.50648198379336
0.19467388398133592,0.29785890586876923,88.00455062958531
0.19110734106686159,0.29538463246481744,87.35978212796199
0.1824209659905631,0.2837705115479205,88.01935048154276
0.17956516924257326,0.28046868823841853,87.43461463438727
0.17909317418687684,0.2804715267662968,86.51081908096577
0.1792223018060785,0.2879738168400542,85.32724549923043
0.1792763808049211,0.2904113070580828,83.33582260589132
0.17929312344875514,0.2901195471811872,82.51921217492486
0.1794179029973582,0.28851454887656414,86.81956992575348
0.177948451605724,0.28851546505010556,87.84895735268873
0.1767716522446498,0.28858501431796774,88.89574103218821
0.17689144811330468,0.2874820496207834,90.58750415961431
0.17710441326672324,0.2868016521825033,92.99000157726263
0.1766741821740886,0.28830117661781796,91.25778949333
0.1783051725021541,0.2925960163422565,90.74177765479489
0.17864381927247736,0.29500524057944955,90.01555106791977
0.17964613087879755,0.29484511016963627,89.75534896682886
0.18003705038843124,0.29493492786468517,88.61976755610105
0.1808225236135104,0.2959036062589834,88.72764306036765
0.18078359087084292,0.29301757830546166,89.92532862398444
0.179884568310578,0.29324636298869816,91.66152219381425
0.17920588740497048,0.2923062443384469,89.52274955499853
0.17896082614180286,0.29178722834530757,89.98562476715438
0.17903836825741828,0.29182900602226963,89.39144495328364
0.18001067381601824,0.2915478968647633,89.80206363717703
0.17984035650573144,0.2915120429122754,88.73856931921382
0.1797713992049519,0.29120736589875124,87.35919856040319
0.17963993694216618,0.2909731473577028,87.53259539718505
0.17826104849276725,0.29104815575061094,86.19479222076615
0.1765484165518066,0.29114235333567506,86.43292190247767
0.1739009649715015,0.2908841272420167,86.31249629260739
0.1736117911435098,0.29086708602693284,85.66699668818251
0.1726901810254666,0.2909607156531249,84.46786136089565
0.17244668196474267,0.2909866316918817,84.292990513073
0.1721140899944402,0.2917309458208693,84.91080844506438
0.17200007298021314,0.29299707988536366,84.76802658310358
0.17182088648808344,0.2929311564506844,85.19773884465866
0.1717494212371599,0.2929855907318923,85.32876166480092
0.17179261580723731,0.29292505147735115,85.24803076005072
0.17159245581857185,0.2929113991496241,86.28776282974012
0.171500237147493,0.2929398588731897,86.63114214456577
0.17108279153837563,0.29299751341729846,87.51100905873709
0.1709229627788831,0.2931241319919675,87.86822845139352
0.17107099178928675,0.2931865353896134,87.8168984479517
0.17129586151860962,0.2933604297272874,88.02620842067293
0.171573008506643,0.29342018162371764,88.06169978832388
0.17212442897196767,0.2934440836832314,87.76759024939693
0.17298650546004515,0.29327768476596655,88.39055903196946
0.17346269034991582,0.29324221036996095,87.49520861487638
0.17569876263493223,0.2940628569916296,86.11665692517643
0.17945992276920586,0.29568878772329854,86.1277490095083
0.18010065813550163,0.2959873043063931,89.22132483230845
0.18091526606366268,0.2956865848167105,90.9240681178183
0.18094012724510297,0.29458505328594964,90.10796254453952
0.18060771195629674,0.2940495960408561,90.07244692479793
0.18055996118047402,0.2932852725867648,88.52167661237773
0.18067619444782984,0.29079166036878834,86.82634203496073
0.17878052775924938,0.2895142908679427,87.58648838763303
0.1775811610760107,0.28913555997644463,88.06991217270695
0.17716976891140368,0.28828028264034566,88.16197679856883
0.1777895127445238,0.2875250259159517,86.6072859776002
0.17767974968958378,0.28827600772374995,87.70673797020824
0.17766875580652466,0.2889330200658852,86.86584539520229
0.17832791662874728,0.2895350194673657,84.98969623438515
0.17893095375217688,0.28998778959016813,82.51568897997085
0.1789945836332158,0.29004513749498956,81.9515623258535
0.17885367054663837,0.2899036080388766,83.12412236556032
0.17902556701676653,0.289865729375166,84.13227083695568
0.1792979415468072,0.2897139471129449,85.94747602722144
0.17938539177378504,0.2899994629885036,85.85999505386488
0.17904810206440389,0.2899875539340601,86.29454905438769
0.17913047929836404,0.2906199649677978,86.43862148916793
0.17898102977636987,0.2913701023579317,86.78212227557356
0.17895930929985432,0.2917665437712603,86.86024659039896
0.17924554563625528,0.29277685727916614,86.86345910075232
0.17962627186737326,0.29329445688419803,86.92613868759577
