right_hand_grab_distance,left_shoulder_grab_distance,right_head_yaw_angle
0.09964562757565104,0.14878877934054474,38.52700245204018
0.10412130346533416,0.15848010092902687,34.97410012962434
0.09982572887111035,0.16162834354535954,33.535759337636385
0.0989787967990066,0.1600943506838514,36.437587890003634
0.0995971088143991,0.1599054114117219,38.54400336260358
0.09919993490587109,0.16046106808568905,35.65506239916407
0.09616452889441894,0.15970544368670503,34.8460214104972
0.08367369829324779,0.15460254450002753,35.27245787675529
0.08027481708569416,0.15277051878806872,35.320330635462646
0.08125492480899929,0.15276242638565066,35.98205363175258
0.08962044207270918,0.15262512350190505,35.304904391150245
0.09202092181737816,0.15130713218059044,33.504847395913956
0.09199971223798789,0.1512797341662247,37.25570738522849
0.09197814621040372,0.14903183748305188,34.303728696607145
0.09167538464812455,0.14809097024453352,34.0715599862627
0.09169312031308735,0.14704917060385211,35.22902092911413
0.09122088338068453,0.14680446701886293,38.79789962981104
0.09031474612866833,0.14677821955883413,39.75299742116843
0.09290709753305845,0.14681896806229858,39.90994415499732
0.09608141260525428,0.14712952910908772,40.44304738204305
0.09860838817650576,0.14664124489212405,39.78806094521758
0.09844131644662275,0.14639783410833435,38.41588821259462
0.09825909053420417,0.14450739575208857,38.21504579543899
0.09574583643210557,0.14538731567703211,36.175270785800066
0.09143977815139914,0.14594811303791208,35.261185019748766
0.08881275632445611,0.14619427640782018,34.2727620367538
0.0869800681912501,0.14630937733995003,33.29172867014795
0.08645885890829384,0.14630727162515486,33.237092663734245
0.08664534963329137,0.14652590348594147,32.74728741225657
0.08670207098077663,0.14659457360350955,32.14365037583576
0.08689309564487825,0.14605131081639786,31.224885777043312
0.08727561460613484,0.145537599804764,32.15737198365813
0.08753789217991242,0.14428528530450924,33.33152640670528
0.0881263473725658,0.14228724215232638,32.863471819520875
0.08815264822820942,0.1410722127630837,33.02449305024644
0.08764621722717378,0.13929835998823994,33.20052615284604
0.0869365344966893,0.1385150014931217,33.08600868458231
0.08690312568171193,0.13799069557966234,33.614220695688616
0.087199201974128,0.1376222748321201,34.4824488097068
0.0880311497838426,0.13768297669722385,34.23386572667228
0.08955739532832964,0.1375708396688821,34.24500558130844
0.09000375140627279,0.13751200791817664,34.15036478218586
0.09020727515760292,0.13745298372410403,34.09475504806345
0.09040336783753124,0.13726603069068607,34.27380356681331
0.09062450814995222,0.13692678619305382,34.70342858681356
0.09058641401297614,0.13661802320476343,35.17056182302284
0.0906292567601895,0.136326161514497,35.671377000428315
0.09116599171193314,0.1360959445001107,36.24824812782486
0.0920084862229381,0.13609240801915518,36.35353782975663
0.09269950300295265,0.13622611024873418,36.16838305528428
0.09321760035753004,0.1364731784452413,35.71939464038727
0.0935074878133027,0.13681984729886718,35.238252943859536
0.0933061131515957,0.13770121546494868,34.87178258101528
0.0933504833476145,0.13909120555539217,34.10075610516085
0.0926896361325513,0.1412978149627543,33.795979915102656
0.08874285292580213,0.14584737430525865,32.61884212310388
0.0843553362221772,0.14679918395676653,34.08840614192079
0.0816265024037156,0.14760359224494593,35.123178742195975
0.07960738299423721,0.14833845684059022,34.814535802133385
0.07865546747968279,0.14895331501033696,34.13538885017933
0.07765662182405446,0.1494783680660818,33.15156456785732
0.07495697480780467,0.150276753052512,31.128888164216804
0.07281101954445132,0.1507253384056367,31.61158178523033
0.07203734790891361,0.1508494577133198,31.93157262333902
0.07054092994532674,0.1511718055955622,32.17612526050394
0.06910894980454156,0.15240886339664655,32.368784601420636
0.06680621208230149,0.15352735480725851,32.13472971473996
0.06500698245140564,0.15487057727374337,31.393697202194687
0.06527907558241275,0.154345999164379,31.189663465732803
0.0654455041905234,0.15382062104628622,30.477886377740102
0.06587277020882697,0.1527866351636436,30.468636571589
0.06605056282801411,0.15192729610727868,30.719184219129392
0.06645350263475874,0.15114753137708914,30.9982430585562
0.06661292676329597,0.15066240737216904,31.89477976751054
0.06717298017989871,0.15073691966964625,31.94000492455209
0.06720142957463367,0.15061336915812162,32.038382081902725
0.06786917908529705,0.15062341234350698,31.632073089464164
0.0686475763102237,0.15058446267047135,31.611789154167177
0.06903045562680768,0.15040740796865817,31.682396581741024
0.06983247262019035,0.1498600821486201,31.678573527663527
0.07058900684352024,0.14952207327261627,31.63438570824855
0.07087459785392053,0.14935962026607055,31.762716937490804
0.07086843582311857,0.1490163817497388,32.48684162561414
0.07081938039286369,0.14833099885039558,32.24291150922625
0.0707697517219629,0.1484003741905206,32.85603426950932
0.07031444627604402,0.14848723543345355,33.392537972611514
0.0700063302941025,0.14948518514636258,33.77648584853548
0.06953077185737983,0.14998500418871075,34.40295055187003
0.0694845440185918,0.15014893198589016,34.2128281981195
0.06963378214039509,0.15000819621203612,33.81070459382214
0.07031133816514182,0.1497639445853909,33.73523937361506
0.07173624180918024,0.14977275363745773,34.02697757843484
0.07289689621501542,0.15019071015680924,34.225018494466
0.07377473960300078,0.1503493411890501,34.32278064818762
0.07489754213919396,0.15065405141822807,34.190667496793026
0.0753866093333963,0.15153159578030528,35.27844426270576
0.07520425055114088,0.15226611082296734,35.33450474500722
0.07502344975670187,0.1525986820756541,35.58904235614707
0.07479094107955077,0.15287570928104396,35.305748412231885
0.07433059776098262,0.1526549099187368,35.09842974782793
0.07460051983819514,0.1523750840254574,34.65160140179998
0.07452577214785318,0.15200318435649565,34.63535433815507
0.07483856789986837,0.15180942236502346,34.3853483005328
0.07462358315907995,0.15161949825785748,34.17944058899521
0.07493081144866591,0.15144172354138505,34.29655542663113
0.07535868461338656,0.15141574058148474,34.177228039293745
0.07691097745143853,0.1514501379064366,33.551678567040256
0.07737262017276483,0.15134812394085426,34.060069275025285
0.0780721054965065,0.15107157601935023,34.301235500932115
0.07867714854608109,0.15085442072985994,34.37131101222191
0.07948063037763402,0.15083946326985648,34.7903182667285
0.0805510192007011,0.15096907358903844,35.27976737205094
0.08113727707706074,0.1513906869946735,35.516790033022886
0.08151442649836645,0.1516109986318469,36.0524696576414
0.08164480651788865,0.15176853589706046,36.52194973500024
0.08187748476939524,0.15180376410897597,37.0722445703938
0.08174786523859719,0.15224870763482964,37.60222460418155
0.08177543358340457,0.15260048071294513,37.64234676069778
0.08164645412385463,0.15305705531076935,38.041211942365614
0.08182648267408103,0.1534641352775559,38.26626383840431
0.08225750423114866,0.1539251446923943,38.25043840167272
0.08228292846808032,0.1549775011581389,38.46009150269595
0.08190230372678355,0.15492737263867318,37.1222820485821
0.07979971218795144,0.15431448663917144,34.71863712930659
0.08073912500615828,0.15225627235645392,34.694997331290544
0.08109216515496248,0.15062205203181808,34.717142992800824
0.08409339646365703,0.15125215280947876,35.712432706741154
0.08621838135026987,0.15197048166466623,34.789153307896626
0.08817352519454473,0.15179543008472188,34.3269959452406
0.09066117668252162,0.15520636612941183,36.20472465468578
0.09673471341272831,0.1656569103665296,38.464253268150976
0.10324519720910581,0.17395459280116404,45.037706212727684
0.10116652241857318,0.17716588108042708,41.24646033273204
0.10231762854756041,0.1758643828520228,42.397815769903545
0.10490864582213036,0.17598585090178206,39.69156516923301
0.1070827378825496,0.18025597646003083,38.95990896668624
0.10869848591732435,0.18590252166622695,38.79292059911249
0.10899242492940575,0.18429396006543874,37.70105389556562
0.10795108312534657,0.18136582072280819,41.1820759371948
0.10939334392771308,0.181120154644218,40.65728772991691
0.10884825789878122,0.18467110419367572,40.746479577221116
0.10902713141471629,0.1848218696680088,43.97564272381983
0.10866371387156717,0.18478482935798818,43.75187400213249
0.10894766329759549,0.18439343496869567,45.53587376149758
0.10872595297299008,0.18296821900292304,42.903202974670656
0.10760143127024015,0.18266080471045182,39.001922751826186
0.10444683178587012,0.18341569208795697,38.9627320822959
0.10358556495504143,0.1876186411634412,38.241652519036315
0.10052266971705645,0.1870666539908416,36.24618174989012
0.0944519030606028,0.18606186626953508,36.445196346066965
0.09193784217324734,0.18525363265124392,35.31491577749453
0.08958262893993388,0.18355400383682904,35.70938199217592
0.08571612491016689,0.18217568626961345,33.21217847103255
0.08237373385963549,0.18053717043553666,33.38012164387642
0.07872224710597492,0.1795328311997176,31.99127685379568
0.07241202234283252,0.17747602108008295,30.261781800448485
0.06913911089844209,0.17533115239590086,29.503590835596256
0.06884861669040496,0.17472516343118513,29.407450084484484
0.06867754438539593,0.17411769127614712,29.28998894035045
0.068787137027505,0.17313329523014517,29.315950648046375
0.06912006901477963,0.17067141883568943,29.055456770119722
0.06766884224276623,0.17025066511524645,29.17291396931126
0.06571964277458764,0.16916714223509827,28.97261543975697
0.06586221811798325,0.1682659694099847,29.21940707083716
0.06627160965122843,0.16704623353067444,29.24317443768587
0.06743461648688388,0.16626638195252869,29.459959187438958
0.0658921551905039,0.16592023120165125,29.825052833032
0.06421509069236042,0.16627532259492805,30.409279040093324
0.0653151896891496,0.16994023615668358,30.77955818040892
0.06541423471130493,0.17212489787545424,31.078531038275596
0.06608263115168816,0.17354507583043066,31.291524512132053
0.06646108303749737,0.17488254999901565,31.117447755730883
0.06691880222360891,0.17459636571927994,31.340150541735333
0.06566762296144142,0.17271934820248447,31.09405113379724
0.06430895102602835,0.17157372893802983,30.327793654706085
0.06446248440519416,0.17140129838862753,29.56359698992311
0.0638190156260353,0.17110954591975205,29.00074020632529
0.06183878248370355,0.17040043326906318,28.656494903549348
0.05503323903875294,0.16856644281954017,28.036558892543212
0.05043085262681032,0.16741703191981094,27.697109030911466
0.05079013880727039,0.16699877312557976,27.83441400407585
0.05080906868130497,0.16569651683003653,27.768834356275153
0.051934250946533485,0.16545763793338578,27.71642108841323
0.052423035932386015,0.1654056255060657,27.71921571490441
0.05302186400451972,0.16593566291429498,27.987829078300063
0.05360334667593229,0.16607461169678536,27.652946272757237
0.051067872296039526,0.16527831209727534,27.483970317596427
0.0530656968750171,0.1649467999783898,27.872868576005455
0.0584337929994375,0.1650039056505881,28.437724295315935
0.06406281570801824,0.16560035191277117,28.661048184918645
0.06709497699635837,0.1657988277810842,28.635751688329062
0.0688092701654722,0.1664012978379573,28.847992520828893
0.06695446749808649,0.16586775088503025,28.7502042995329
0.06687468875945282,0.1657037720036,28.66066701540332
0.06683131789467367,0.16552031522592636,28.613164118355186
0.0669339557188067,0.16564997470511475,29.28381667931051
0.06241056441210591,0.16489166593972618,28.446083212523952
0.057126004315738735,0.16456962158917668,28.00271149715378
0.05717360612189104,0.16528285957370023,28.003263240994553
0.0586131290045633,0.16630825450080325,28.195358178796393
0.0593836193448059,0.1663616124832854,28.239278045186072
