left_hand_grab_distance,right_shoulder_grab_distance,left_head_yaw_angle
0.13242796172416663,0.11722395025979512,68.21121932682871
0.1377714164883998,0.04610327457313282,66.24903519901657
0.12967845472637465,0.04791119130798202,67.1373490442426
0.12977438674206512,0.03775610307546184,69.07825262091056
0.13940914319828707,0.03727531368084923,75.08536940215131
0.14524550700025293,0.05245764574218171,79.16935583678638
0.14038378540481042,0.06835398417848326,80.15076737317331
0.14388454060872347,0.04927023133906976,72.39288404628202
0.14537719935325866,0.059246312647949814,71.49331082463715
0.14555130487987614,0.10918781116728062,69.70752428378258
0.1417063413700635,0.05933477771483516,64.58923168887844
0.14104395450156154,0.13021158368778696,62.62711933476916
0.1401328560102001,0.11944725756400877,67.45972158850299
0.14213098953462458,0.16755845380529466,62.38612491986354
0.14261911134886968,0.1590630162199392,64.66127115480428
0.14220982859604925,0.1608671672516589,67.613291103363
0.14572885034430294,0.1604681245739626,75.84117737543896
0.14612942786666014,0.12338886770077173,71.55422735310249
0.14760413925988836,0.1291936446827347,73.9199426034956
0.14747821631804794,0.13460265103136504,75.63092678500747
0.14687166616359693,0.12066847331550414,78.0662865855959
0.14753050724269906,0.11115182650874728,91.17123345782841
0.1491113629743841,0.09400154302777118,100.17742925140718
0.15128507211274494,0.1031699517975751,116.52612738402405
0.1558638393130228,0.1028296599779497,100.11202200888691
0.15535772783049706,0.10962342088270165,65.89702375925334
0.1549945184548057,0.10559256605771362,76.21212771361955
0.1540860818053609,0.10229914398941424,55.412703334662
0.15147158560012103,0.10384019866623262,66.65156013956512
0.1497063519421722,0.09950634817722129,62.79843414843553
0.1490006021885559,0.1011161014406176,61.4511321371679
0.14675342651533432,0.1070030580882893,59.36412451192602
0.14491481414679108,0.11271838787706465,53.667369269021414
0.14333860687106706,0.1154075791934265,55.30895320797037
0.14131710162786637,0.11892622169422713,54.39031431694743
0.14040077719701524,0.12310078267812244,55.42497362538576
0.14084506298331492,0.12647044810832625,56.10470381901302
0.14056569469529848,0.12873360308693432,53.56334370300816
0.14041964877190413,0.12852661586258515,48.6669088043835
0.1404627131261155,0.13121865881106623,48.30214932468355
0.14175242074879266,0.12898304720965717,46.89363954005364
0.1430558876398759,0.1273185364794994,45.7217348220937
0.1442220727351735,0.12727551745119617,48.04266709452374
0.14590243021630195,0.12659447838821283,48.71405483317935
0.14756018644819202,0.12568888314974544,47.70131053997994
0.14802764332805818,0.1260606404358158,47.0240141226769
0.14804550156204022,0.12528173980366197,49.370646878890476
0.1486537099231222,0.12537040568500235,50.46105538190911
0.14879265526452792,0.12508737350712462,47.360303614807066
0.14904859582425753,0.12465378941854521,47.34531890223406
0.14899566558816527,0.12473883049418853,47.29447498289253
