left_hand_grab_distance,right_shoulder_grab_distance,left_head_yaw_angle
0.16120401056814093,0.10810631046123062,76.04753585956742
0.16001587565446065,0.10817445417597213,68.44632480589672
0.15803076540650074,0.10777725648153329,62.63158295332539
0.15703613608052763,0.10792783950317197,63.80694545560271
0.15604103795295768,0.10807130309581245,64.65691895448191
0.15506015391625763,0.10843538543553026,65.51503592906026
0.15463511153463008,0.10890549767075763,67.4248193773375
0.15413082114128432,0.10912591678620893,64.13436313371089
0.1530841735817696,0.10872825945466245,63.114141363120865
0.15278446481737357,0.10845886092945718,63.962690092896615
0.1527901927991054,0.10879577456418048,62.77301398248766
0.15337766298705804,0.10994102201196139,62.58176602187543
0.15404722808590235,0.1102701819098879,62.865798744409695
0.15407093577209288,0.11017355354958995,62.5998189409221
0.15440812030537257,0.11014181994663921,62.06783045959047
0.15692197587437398,0.11051977638772383,61.676373759222415
0.15991171862427878,0.11083509833056987,62.05383812229193
0.1624668740581621,0.11160018124018078,60.257215140256314
0.16487482383313784,0.11175517075361417,60.63067739969568
0.16813986426998853,0.11185938719885266,60.85795115908185
0.169498316280738,0.1120658362059425,61.833832648243174
0.17042920848135198,0.11157307177305184,62.67307457852757
0.1719893043325266,0.11090637476164232,61.95855512081362
0.17285301515723417,0.11044440319243044,61.381748668038036
0.17310578355540615,0.11022898961016969,60.79353169676643
0.17179095829198182,0.11009502305871147,62.40343241870112
0.17057031345073093,0.11013496804382303,63.24122505538986
0.17000456079771453,0.11119218709094843,64.52085018391408
0.16863738608752102,0.11212580270814507,64.26740156482869
0.16915034364355036,0.11232907067104023,64.80992000959198
0.169052782104366,0.11253676778574905,62.44344847588528
0.17003189372927735,0.11194490316940202,62.457726099392666
0.17033762344492379,0.11159480391162,63.10716518697456
0.17160590471876777,0.11130984587810498,62.79493817705125
0.17293279474454806,0.11084124423324782,62.9119915778214
0.17544870551220293,0.1099650263581404,63.011479300777545
0.17637231970633774,0.10921674887994326,62.446726243881386
0.17701979560483036,0.10895091035665677,62.03355152376431
0.17724555740784587,0.1084240857063277,62.49041784092816
0.17757533325792982,0.10791307714020039,62.88136594676393
0.1773882322728953,0.10735692137133108,63.004665252508524
0.17743901820023517,0.10699363563916157,63.04375294565021
0.17740285503945663,0.10683585845707214,63.183631674265186
0.1774818339838156,0.10669135258954084,62.69170217197066
0.17750804547553822,0.10661290052273158,62.79414682184576
0.17755168003528415,0.10507758963969219,63.76051149384459
0.17750070534291254,0.10373106056619981,63.55485704701225
0.1771790386096287,0.10245765047664664,63.93473694026368
0.17666201044358473,0.1008404039165857,62.95253528943872
0.17630909629833294,0.09965107331290593,64.03183500576706
