right_hand_grab_distance,left_shoulder_grab_distance,right_head_yaw_angle
0.18367341914366092,0.09756429819050481,77.26363539746052
0.15985053362970944,0.11852428461974546,51.27399751319935
0.17000552069035443,0.16135265644336047,47.28659640526747
0.1498779705126555,0.19671172574109533,63.524028012297315
0.15293190653720648,0.24090851249226314,73.40760751244825
0.15320564103425824,0.25696886840380073,60.66568534100764
0.1492379207312443,0.26558531021357223,52.7147587426087
0.15084785415730237,0.25718200613118536,67.78681847446725
0.1587045120438762,0.2995144461411614,68.85954069400333
0.11906652200711004,0.31621189030483426,66.95435669952822
0.14792010506204814,0.3219831157793508,76.74425594909233
0.1261134166865426,0.32573948157061905,76.94621460917182
0.13291155124567697,0.3299036153397604,74.68138114697119
0.13215908655813632,0.3307158584558627,77.44860347999337
0.13072260059560398,0.3320787102447851,77.06312443645439
0.13060218603929022,0.3320058639948746,73.8449629403535
0.13104041674968533,0.3333198152626527,67.00244131425465
0.12035637307201977,0.33310229325020285,71.11261214880597
0.11777245865623903,0.33060914548873943,66.15683311434918
0.12063857593831752,0.33183929925136796,67.54608916372669
0.12545895702213464,0.33041593034443195,63.51679173041388
0.13764363910775199,0.33421398264924035,50.9912704681168
0.148394245407987,0.34041878411655296,53.18396313508546
0.15059471291056828,0.34175285180605525,37.97440813727091
0.15265596555744906,0.3408458223224825,51.14713728708301
0.15083351722870422,0.33947410541054984,84.88529950082543
0.15097458883421905,0.34094315159170757,73.21384250658916
0.15157989683451736,0.3385412687622392,96.03642063426443
0.15015017482057758,0.3357317104786561,87.38575745699512
0.14854699702558025,0.33392665270679,89.23486331886853
0.1477793617670158,0.33349044617352547,88.73129896915368
0.14477677307428757,0.3321301109509533,91.11633852080608
0.13935557032579537,0.3299013502862833,95.64571699245897
0.13943710572246304,0.3280425224368164,94.33287471092734
0.1376045884041635,0.32509823124063864,95.44981959414007
0.13564195707954435,0.32353076052854457,94.35131095703944
0.13509007739192505,0.3236452428956374,93.36272542584906
0.13502761427681137,0.32361189769083337,96.25237575825253
0.1349432212136546,0.32298553585459155,98.21311005379701
0.13380691971645392,0.3229913782457126,98.83717061380722
0.1348672050906887,0.32319071928217324,101.3795537094765
0.13541945563241978,0.324437649211591,101.06577665442616
0.13525304132802052,0.3251887229736965,98.99169040891697
0.13511194794704587,0.326911593637275,98.45158532815155
0.13405437533480016,0.32716649463569236,99.06098183554553
0.13269666406981012,0.32749984078233674,99.81562927801023
0.1325396805090039,0.3273576311536137,97.32456815767692
0.1312521344603185,0.3270689037662936,96.3200878057186
0.13154968597570835,0.3272004234663311,99.88164241979358
0.13173242434675023,0.32725292913454007,99.80029832603331
0.13122820860468243,0.3270100843654899,99.32121990593187
0.1296888433877636,0.32745971613760283,100.02839603310001
0.12918516530090193,0.3278639236155152,101.26605552601059
0.12747578613300553,0.3278245665509801,99.35621878864987
0.12728164427877678,0.32810783316431763,97.72116832608323
0.12719392409253236,0.3278440799733512,98.12279689132673
0.12730519806732912,0.32762222328377016,97.99207485308489
0.12764893923044043,0.32751751262713635,99.0430263445244
0.12858033220650625,0.32752567550481654,99.33312395544621
0.129997837169432,0.3276712315228107,100.01237568037917
0.1297196339971277,0.3272155987628658,100.36259777868669
0.12952001692094672,0.3268332380487104,100.16677936474427
0.1293617888613374,0.32630553057901457,99.64498918627204
0.1300211322790477,0.3261763443104061,103.24632057880396
0.1298622566938024,0.32426497352875383,101.41581092409419
0.12916328055817886,0.3235372622514945,101.19719106433872
0.12789341581782876,0.3249344199481283,104.21282163107053
0.12732337627842488,0.32557077533125955,102.88033002425108
0.12735875571530844,0.32578807025552525,103.39071754508397
0.1275901507327698,0.32612442293736826,102.72390571250493
0.1272815995518071,0.3260727185958213,102.02277838356055
0.12755406199844158,0.32607333248427317,100.4123023728122
0.12732788641837872,0.32654391891145257,102.67754415800556
