left_elbow_angle,right_elbow_angle,left_hand_y_alignment,right_hand_y_alignment,left_hand_x_alignment,right_hand_x_alignment,left_eye_ear_y_diff,right_eye_ear_y_diff
31.80733280767047,31.616748127066796,0.20010912418365479,0.15516620874404907,0.1857891082763672,0.2030297219753266,0.0762944221496582,0.08762043714523321
32.03434127127953,33.92064398960161,0.2035236209630967,0.15028414130210882,0.18860268592834473,0.20956680178642273,0.05500566959381109,0.059089422225952204
32.6803487828982,34.62395555806096,0.2018417119979859,0.1469868570566177,0.19042426347732544,0.2109142541885376,0.048239558935165405,0.0514745712280274
34.43718795800288,34.9784093038569,0.19836872816085818,0.1454727351665497,0.19559651613235474,0.2112135291099549,0.04820528626441961,0.05139622092247009
35.330053705710924,34.96474548632427,0.19344019889831549,0.1452660709619522,0.1953638195991516,0.21013748645782476,0.04600667953491211,0.04956337809562683
35.11529253202955,35.44446759747558,0.19519101083278662,0.14526493847370148,0.19476574659347534,0.21246248483657842,0.04308205842971807,0.04667890071868902
35.092090816910975,35.93191544933546,0.1929677128791809,0.1454775631427765,0.1928476095199585,0.2138608992099762,0.041516304016113226,0.041311293840408325
35.13837252347053,35.59183636336369,0.1945554465055466,0.14730595052242276,0.19458496570587158,0.21181744337081915,0.042975664138794,0.041859179735183716
36.021447763425954,35.50590275246461,0.1904516816139221,0.14733161032199862,0.19670695066452026,0.20952415466308594,0.045031130313873236,0.0445156991481781
35.93625224516446,35.26775305353603,0.1917422413825989,0.1465859860181808,0.19821739196777344,0.20615383982658386,0.0467071533203125,0.04662671685218811
35.62521496492498,35.60092117235127,0.1934248358011246,0.1449301242828369,0.19787997007369995,0.2039895653724671,0.04772806167602539,0.04738858342170721
35.2545028223939,35.93747149381736,0.1929084807634354,0.143594041466713,0.19646644592285156,0.2040989995002747,0.04726210236549383,0.0454221367835998
36.86692122701014,37.516788402636635,0.1717144101858139,0.1332121640443802,0.1898697018623352,0.2031515240669251,0.043068170547485296,0.03807240724563604
36.70572288475284,38.33099369569388,0.17158061265945432,0.1290751695632934,0.19073283672332764,0.20164009928703308,0.04284968972206121,0.03744354844093317
36.36910420212406,38.311052955363586,0.17207455635070804,0.1295010596513748,0.19079828262329102,0.20233577489852905,0.04356634616851812,0.03819370269775385
36.52590656520651,38.111235950788476,0.17245958745479578,0.13042910397052773,0.19121748208999634,0.20199245214462286,0.044380456209182795,0.0389251708984375
38.24586179494632,37.93143482736649,0.1678770333528519,0.13142830133438108,0.19791942834854126,0.2020043134689331,0.04424339532852173,0.03899061679840088
38.93751300111576,37.82784557016748,0.16416135430336,0.131832480430603,0.19890981912612915,0.2006246149539948,0.0440430343151092,0.03885450959205622
38.84320768341924,37.690596670732,0.16132606565952304,0.1326877325773239,0.20026004314422607,0.19938671588897705,0.04473894834518438,0.03948947787284851
38.37720877551387,37.35221761562129,0.161547914147377,0.13431380689144143,0.20150214433670044,0.19889813661575317,0.04568237066268921,0.04001989960670471
37.82013558515845,37.17504312629883,0.1662746965885162,0.1358415484428406,0.20227563381195068,0.19938006997108465,0.046822696924209595,0.0407704114913941
36.59506997430774,37.34220178396632,0.17124332487583163,0.1360682249069214,0.1956946849822998,0.19894248247146612,0.04432842135429382,0.038524091243743896
35.89051590841132,37.58913079253847,0.1752394288778305,0.13696911931037908,0.19224601984024048,0.19772782921791077,0.04303810000419617,0.03793451189994812
35.116618437209816,37.794575295038946,0.1754666417837143,0.1363358199596405,0.18590450286865234,0.19626241922378546,0.043248504400253296,0.03814274072647089
34.615952530697776,38.087087528940415,0.1762644797563553,0.13606762886047358,0.1831645965576172,0.1956146359443665,0.04294583201408386,0.037812232971191406
34.7236791728245,38.487642508142414,0.1766318231821061,0.1342261135578155,0.18115884065628052,0.19503211975097656,0.043120771646499634,0.0378976166248321
34.661909307742405,38.80426768010237,0.17704628407955178,0.13174551725387568,0.18056976795196533,0.19317772984504705,0.04335802793502813,0.03800186514854431
34.768600041561854,39.00183192635359,0.17758162319660187,0.13066408038139338,0.18117117881774902,0.19293171167373663,0.04345634579658508,0.03802242875099188
34.098525883931714,39.01923809333849,0.1774183362722397,0.1304562091827393,0.18265002965927124,0.19290545582771307,0.0437016487121582,0.03758707642555237
41.411260851122314,40.05702646001337,0.13202565908432,0.1249467134475708,0.1687372922897339,0.19308537244796753,0.04093542695045471,0.03484347462654108
41.22548333593372,40.356039929197934,0.1387093961238861,0.12463498115539551,0.1725379228591919,0.1935437023639679,0.04100438952445984,0.035282671451568604
39.28546830211828,40.767713391084996,0.1547172069549561,0.12467136979103088,0.17773103713989258,0.19362503290176392,0.04116055369377136,0.03539577126502991
37.451443333435584,40.21258311629597,0.1713983118534088,0.1272081434726715,0.18464285135269165,0.19607555866241455,0.04400932788848877,0.03825020790100098
37.110440743515184,39.59411794761014,0.1783437281847,0.1279809176921845,0.18874388933181763,0.1972655951976776,0.046777129173278864,0.041777849197387695
38.321220749192946,39.515142565639614,0.17416954040527338,0.1290482580661773,0.1924142837524414,0.19756868481636047,0.04768031835556036,0.04270127415657038
38.4529862008093,39.23251779319809,0.1750874072313309,0.130316823720932,0.19459593296051025,0.1977824866771698,0.04883953928947449,0.04381021857261658
38.515054307135784,38.89840660389777,0.17650371789932248,0.13224145770072937,0.19710290431976318,0.198321282863617,0.048968374729156494,0.04389700293540949
39.72080639408087,38.23352767700983,0.1697134226560592,0.1359605193138123,0.19714099168777466,0.19976735115051275,0.0489848256111145,0.043993949890136774
40.37396184926281,37.65457260100807,0.16566270589828497,0.13874992728233343,0.19683784246444702,0.20130091905593878,0.04883390665054321,0.0439930260181427
40.83001574941426,37.14625917425416,0.1628138720989228,0.1415064036846161,0.19660675525665283,0.20207193493843084,0.047946929931640625,0.04358533024787897
41.86610582890892,36.78352114828971,0.1572524756193161,0.14434568583965302,0.19622540473937988,0.2030116319656372,0.04703438282012934,0.043207347393035944
47.19001539139639,36.68142128389914,0.1272818148136139,0.1450507193803787,0.18971580266952515,0.20364198088645935,0.045910775661468506,0.042203992605209406
49.36739401396233,36.689203170439306,0.11833304166793818,0.1457211673259735,0.1877111792564392,0.20481288433074957,0.04563376307487493,0.042147099971771296
49.352788880861326,36.729627177113436,0.1195801198482514,0.1458488702774048,0.1895882487297058,0.20510810613632208,0.045317888259887695,0.04106512665748596
42.759067782964166,36.77484069053525,0.15002834796905512,0.1461719125509262,0.19483262300491333,0.20583564043045044,0.04662254452705383,0.04079639911651611
38.76232489059455,36.99555307165481,0.1652164310216903,0.143119439482689,0.1946202516555786,0.2059962153434754,0.046504199504852295,0.04044917225837713
39.96503969648928,37.9030664138931,0.15751884877681732,0.1394155621528626,0.19260555505752563,0.20598110556602478,0.04409223794937128,0.039224088191986084
38.16128264504118,37.4351623564705,0.1700498908758163,0.14014065265655523,0.19647520780563354,0.20398852229118347,0.04392144083976751,0.03923362493515009
36.732389375762864,37.839227700470666,0.1893686205148697,0.1416135430335998,0.205247163772583,0.20499813556671143,0.044122278690338135,0.039776176214218084
36.69959723027384,37.555095466818,0.19250361621379852,0.14311707019805908,0.20579248666763306,0.20631194114685059,0.04426822066307068,0.04063847661018366
35.77643110466834,37.69847804671086,0.20093591511249542,0.143913745880127,0.20830857753753662,0.2077694535255432,0.04571127891540527,0.042984217405319214
36.073131650416926,37.54016542728192,0.1986225694417953,0.14438572525978088,0.21017658710479736,0.20823824405670166,0.0470666885375976,0.04570695757865911
36.25617214683149,37.09562598393814,0.1971364021301269,0.14439496397972107,0.21028250455856323,0.20621824264526373,0.04975399374961853,0.047219663858413696
36.041176515457984,36.634717187073115,0.1993746459484101,0.1446691453456878,0.21123218536376953,0.20413807034492493,0.051558613777160645,0.048223018646240234
35.90860097124673,36.41316830681081,0.19987595081329348,0.14480522274971008,0.2120952010154724,0.20347929000854492,0.05167067050933838,0.048156946897506714
35.78428864595152,36.07955922517417,0.1999520808458328,0.14517545700073242,0.21099019050598145,0.20324680209159857,0.05148652195930481,0.04803988337516779
35.37159093545301,36.11837926091228,0.19908206164836878,0.1414047479629516,0.21677172183990479,0.19996139407157898,0.05239295959472656,0.04846784472465521
35.83196668306491,36.17770382681186,0.196110725402832,0.14016789197921753,0.2173919677734375,0.1991715431213379,0.052546739578247015,0.048630982637405396
36.17518620888903,35.86516083277069,0.1910862624645233,0.1394972801208496,0.21832674741744995,0.1971676349639893,0.05333584547042841,0.04884201288223272
36.56786916544033,35.843532701538834,0.1887170970439911,0.1390669047832489,0.2186567783355713,0.19673335552215576,0.05330163240432739,0.0487676858901977
36.206336785772116,35.817713910202315,0.18761834502220162,0.13893622159957886,0.21778422594070435,0.19553637504577637,0.05124372243881231,0.046047598123550415
36.37536998481108,35.802070348456866,0.18710976839065552,0.13902375102043152,0.21741551160812378,0.19531685113906866,0.04818320274353027,0.04266846179962158
36.44047883634409,36.06118435406214,0.1872922927141189,0.1386488974094391,0.21715635061264038,0.1953213214874268,0.04449155926704407,0.03937605023384089
36.45287018155897,36.15873394396209,0.18721695244312292,0.1387773454189301,0.2165510058403015,0.19550728797912603,0.04426577687263483,0.03931736946105957
36.128380583657,36.23712371767,0.1866093873977661,0.13865330815315247,0.211783766746521,0.1951589286327362,0.044583201408386286,0.039524555206298884
36.58951765242635,36.1703183496999,0.18568883836269381,0.1383439302444458,0.2113889455795288,0.1953085064888001,0.04472625255584717,0.03980746865272522
36.55585400206637,36.15664518645237,0.185293972492218,0.13811764121055603,0.21020889282226562,0.1952943503856659,0.04474514722824102,0.039956510066986084
37.98834769898943,35.77651474373185,0.17453412711620328,0.1390095949172973,0.20854395627975464,0.19385716319084173,0.0427312850952149,0.03792321681976324
38.12252627698287,35.68108895166374,0.17506848275661469,0.13913631439208984,0.20778268575668335,0.19353249669075018,0.04128926992416382,0.0364119410514831
39.43843657330025,35.72430300301505,0.17056347429752358,0.138892114162445,0.20581573247909546,0.1933921873569489,0.03974968194961548,0.03507140278816223
40.627369388507304,35.96839189558953,0.16842132806777962,0.1386032402515412,0.20536541938781738,0.19384810328483587,0.03760439157485962,0.03370863199234003
41.27679865303379,35.90623893626901,0.16559043526649478,0.1392317414283753,0.20434081554412842,0.1942057609558106,0.03681248426437378,0.033144474029541016
41.65512068830353,36.02912355985626,0.16403417289257052,0.13940328359603882,0.20461809635162354,0.19490501284599304,0.035986185073852484,0.032080769538879395
41.162229224056645,36.18382055457842,0.17000634968280798,0.13955426216125488,0.2063121199607849,0.19513601064682007,0.03634020686149603,0.032264381647109985
40.55805567578099,36.37597331153688,0.17385493218898773,0.1395364105701446,0.20721322298049927,0.19623628258705145,0.03764656186103821,0.03313204646110529
40.03697411942468,36.26061792337706,0.1778896003961563,0.14069858193397522,0.20824265480041504,0.19622927904129028,0.03785824775695801,0.033549338579177856
39.86668766434495,36.034836140384876,0.1792281866073609,0.14252406358718867,0.20916354656219482,0.19644680619239813,0.03811866044998169,0.03374183177947998
39.497457989667275,35.93373264380341,0.18238964676857003,0.1431871503591538,0.20974111557006836,0.19660684466362,0.03866139054298401,0.034436196088790894
39.41877626437864,36.052016157923156,0.1828921139240265,0.1432792544364929,0.21022528409957886,0.19687098264694214,0.0390588641166687,0.03481757640838623
39.36837814113351,36.16728196570405,0.1830262839794159,0.1430539637804032,0.21037757396697998,0.1970480084419251,0.03963705897331243,0.03523373603820801
39.62734350967779,36.49053959990046,0.1833535134792328,0.1425773203372956,0.2121182680130005,0.1975115835666657,0.0397169291973114,0.03528177738189692
38.92122679751859,36.19542469778042,0.18325455486774442,0.1430774927139282,0.21102839708328247,0.19762825965881353,0.04078006744384771,0.036109328269958496
38.973351301918406,36.25925009378617,0.18397769331932068,0.1441232860088349,0.21281588077545166,0.19843840599060059,0.040820747613906916,0.03597012162208557
38.56906408592287,36.140039808693366,0.1834605485200882,0.14440023899078366,0.2129552960395813,0.1984433233737946,0.041100561618804876,0.03618344664573664
38.33878764822682,36.231563059901944,0.1855822652578354,0.1440488398075104,0.21434259414672852,0.19890370965003967,0.04141968488693237,0.03656217455863958
37.984579317255154,36.08342961133554,0.1849523931741714,0.14449904859066007,0.21409553289413452,0.19797313213348394,0.041773974895477295,0.03661218285560608
38.45558090487127,36.10531227636481,0.1858794242143631,0.1447312980890274,0.21614789962768555,0.19791287183761597,0.04243648052215582,0.03714096546173096
38.177981708885675,35.895051481016075,0.18505433201789856,0.14526972174644473,0.2163829803466797,0.1966757774353028,0.04248949885368353,0.0371312797069549
38.2219430460749,35.70825701334877,0.1841853708028794,0.14625011384487152,0.21627449989318848,0.1968061327934265,0.042374968528747614,0.037079453468322754
38.16468857536497,35.464676241333045,0.18483836948871607,0.14773961901664728,0.216539204120636,0.19720986485481268,0.04357719421386724,0.0389354526996612
37.89183457200225,35.44224479784626,0.1864663362503052,0.1481110155582428,0.21608108282089233,0.19903934001922613,0.043732017278671265,0.039427489042282104
37.36968652907114,35.50249742879807,0.1879062801599502,0.1481381803750992,0.2135993242263794,0.19992893934249878,0.043992817401885986,0.039966881275177
37.05621925725775,35.430416407808764,0.1893846839666367,0.1481056660413742,0.21318471431732178,0.20023599267005926,0.045247226953506414,0.04096749424934393
36.64622497148181,35.51585073195131,0.192304328083992,0.14761988818645472,0.21295148134231567,0.2006441354751587,0.0461830198764801,0.04191893339157099
36.15042519684328,35.35338753404285,0.1941724866628647,0.14833904802799233,0.2110411524772644,0.20084515213966375,0.047212004661560114,0.043199360370635986
35.32342403528938,35.168592825812695,0.1963236778974533,0.1494430303573609,0.2064003348350525,0.20141875743865967,0.04823616147041321,0.04469802975654602
34.719480387738045,35.07805098708371,0.19752195477485662,0.14982675015926358,0.20648789405822754,0.20190292596817017,0.04863259196281433,0.044849067926406916
34.15371199125577,34.96594078749824,0.1979258358478546,0.15025712549686432,0.2023313045501709,0.2023905217647553,0.04849210381507879,0.04494291543960566
34.16144616504449,34.884039615948566,0.19818377494812012,0.1507179737091065,0.20084738731384277,0.2024562656879425,0.04831185936927801,0.0448535680770874
34.31318880104456,34.81657593730209,0.19824552536010742,0.1510336697101593,0.2009599208831787,0.2026638686656952,0.04826110601425171,0.04473763704299932
34.83197868546173,35.00663543412871,0.1963198930025101,0.15012069046497348,0.2029384970664978,0.20288383960723883,0.04831206798553467,0.04467007517814636
35.66679392130091,35.06599776890651,0.19520784914493558,0.15087231993675232,0.20708322525024414,0.2043540477752686,0.04874593019485468,0.04479372501373291
36.24020986980454,34.791067927119265,0.19422028958797463,0.15308006107807162,0.2075115442276001,0.20624208450317383,0.05134445428848272,0.04822924733161932
36.71585195399554,34.94119698938142,0.19122481346130377,0.1525356620550155,0.2075817584991455,0.2091606855392456,0.05121240019798279,0.04778468608856201
37.068882778957146,34.91059840081647,0.18826502561569208,0.1525388807058334,0.20637261867523193,0.21130171418190002,0.049168676137924194,0.04712161421775818
37.06356791964688,34.93701249838784,0.186896950006485,0.1516994535923005,0.20503997802734375,0.21239635348320007,0.048841118812561035,0.047079622745513916
37.01127904937429,35.038031569354494,0.18349118530750283,0.15061131119728088,0.20436632633209229,0.21255671977996832,0.04638341069221502,0.04515531659126282
36.83687785849549,35.18028388853035,0.1825102567672729,0.1487095057964325,0.20252567529678345,0.2125180959701538,0.04472962021827698,0.04412296414375311
38.11394439438611,35.37467247398774,0.17466165125370028,0.14630982279777527,0.20086252689361572,0.21298348903656006,0.041299968957901,0.040159344673156794
53.17587264051886,36.46215508790139,0.0883898138999939,0.14254921674728402,0.16590648889541626,0.2147030532360077,0.0363320112228393,0.03395324945449829
52.64882649533046,37.07845373628766,0.0903013944625855,0.14019128680229193,0.1682766079902649,0.21668109297752386,0.029715597629547064,0.028278768062591608
49.01068649062643,37.22507890463121,0.10735443234443659,0.13899630308151245,0.1774166226387024,0.21666008234024053,0.030368059873580933,0.02971518039703369
46.547998889811346,37.037592763659774,0.1218089759349823,0.1375022530555725,0.1871349811553955,0.21599256992340093,0.03084972500801092,0.03019073605537409
46.30515111853328,36.98373654651713,0.12451311945915217,0.1358068585395813,0.1916702389717102,0.21520456671714788,0.031371057033538874,0.031307607889175415
46.038884751787705,37.13884639054339,0.12787330150604248,0.13490509986877441,0.19184529781341553,0.2154985666275025,0.03193545341491699,0.03205195069313049
44.24412179878873,37.39666227808886,0.1392717063426971,0.13367891311645508,0.19465643167495728,0.21538388729095465,0.03251707553863531,0.03270328044891363
43.44027068097121,37.526455841612325,0.141557827591896,0.13307982683181763,0.19632196426391602,0.21506798267364508,0.032503366470336914,0.03234642744064331
41.922723134168706,38.15708229700788,0.15222921967506411,0.1309669017791748,0.19841349124908447,0.21533125638961792,0.032285511493682806,0.032023161649704035
41.14003146524377,38.52067689181813,0.15681064128875732,0.13040578365325922,0.19868755340576172,0.21502184867858887,0.032290369272232,0.031631797552108765
39.451786153709925,38.54270549678704,0.1706151366233826,0.13144847750663763,0.20264053344726562,0.21497064828872686,0.031200259923934937,0.03009665012359619
39.561370498266015,38.58173230755569,0.17215357720851893,0.1317262947559356,0.2044009566307068,0.2133443951606751,0.03344443440437317,0.031129509210586492
39.186444954196176,37.671562182109746,0.18316924571990972,0.13631892204284668,0.20362502336502075,0.21284320950508118,0.033473134040832575,0.031094849109649603
39.78059041321966,37.55666093133726,0.1816173940896988,0.1356785893440247,0.2039228081703186,0.21071070432662964,0.03449633717536926,0.031140297651290894
42.30814083085267,37.700147057593085,0.16230188310146332,0.13321036100387568,0.19051289558410645,0.20987334847450256,0.03473451733589167,0.030395925045013428
42.8726293030367,37.77827538116913,0.15676751732826233,0.1330549418926239,0.18680912256240845,0.21032902598381042,0.0349806547164917,0.029316067695617676
41.61505393022291,37.69643440245211,0.16603641211986542,0.1337597370147705,0.18711763620376587,0.21009600162506104,0.03559553623199457,0.030211657285690363
47.74749692960645,38.14379087375607,0.1323816478252411,0.13002058863639832,0.1836509108543396,0.2068937122821808,0.03734651207923889,0.03171172738075262
48.055351814981414,38.49684558578308,0.13611039519309992,0.1276048719882965,0.19093537330627441,0.20618033409118652,0.03944125771522522,0.03346693515777588
52.55086805092284,38.680347295855064,0.11495712399482727,0.12637495994567866,0.18686312437057495,0.20603039860725403,0.040064394474029597,0.03367966413497919
52.145576809690986,38.687206662361135,0.11756139993667608,0.1252848207950592,0.18938583135604858,0.20581015944480902,0.04004901647567749,0.034258514642715454
51.439813072503604,38.91311366086605,0.1212792694568634,0.1232655942440033,0.19151020050048828,0.20505103468894958,0.040239244699478205,0.03459447622299189
