left_elbow_angle,right_elbow_angle,left_Lhand_y_alignment,left_Rhand_y_alignment,right_Lhand_y_alignment,right_Rhand_y_alignment,left_Lhand_x_alignment,left_Rhand_x_alignment,right_Lhand_x_alignment,right_Rhand_x_alignment
148.25338140127388,53.15507389227893,0.02650696039199829,-0.033282339572906494,0.014976859092712402,-0.04481244087219238,-0.21138633787631989,0.05393876135349279,-0.1574475765228271,-0.3676421642303467
150.18532524951874,81.09578927477938,0.012697339057922363,-0.030719101428985596,-0.0006351470947265625,-0.04405158758163452,-0.2226154208183289,0.007972776889801081,-0.21464264392852783,-0.4135947823524475
148.65758158111254,85.97007975427339,0.006585180759429932,-0.029506444931030273,-0.007078349590301514,-0.04316997528076172,-0.2226217389106751,-0.0013869106769562045,-0.2240086495876313,-0.42298978567123424
149.0189643353247,82.69719047831998,0.005411684513092041,-0.01901000738143921,-0.008520364761352539,-0.03294205665588379,-0.22391724586486822,-0.0016695857048034946,-0.22558683156967171,-0.42516663670539867
149.62756680055884,81.50507292344777,0.006465017795562744,-0.02437877655029297,-0.005748569965362549,-0.03659236431121826,-0.22358238697052008,-0.0021912306547165195,-0.2257736176252366,-0.4257419854402543
148.62331710223913,84.87546740015057,0.012730002403259277,-0.022683441638946533,-0.0018944144248962402,-0.03730785846710205,-0.22717925906181338,0.0011067092418670932,-0.2260725498199463,-0.42344096302986145
147.94660864768096,84.24037535002884,0.011300504207611084,-0.021440982818603516,-0.0038810372352600098,-0.03662252426147461,-0.2338836491107941,0.007604807615280179,-0.22627884149551392,-0.4175925552845001
148.25598319788767,84.41932017902963,0.011839687824249268,-0.01599186658859253,-0.003336608409881592,-0.03116816282272339,-0.2348243296146393,0.01092344522476199,-0.22390088438987732,-0.4159855246543884
148.95436705956322,87.43677938697907,0.012152433395385742,-0.016882121562957764,-0.002400517463684082,-0.03143507242202759,-0.23538672924041748,0.005847260355949402,-0.22953946888446808,-0.4212677329778672
151.6518034286951,85.64035018603929,0.020108461380004883,-0.015795409679412842,0.007235229015350342,-0.028668642044067383,-0.23991514742374417,0.01842321455478671,-0.22149193286895746,-0.41367286443710327
151.35279000470996,79.21229984283548,0.01837223768234253,-0.008527517318725586,0.006280660629272461,-0.020619094371795654,-0.23949167132377633,0.03527316451072701,-0.20421850681304932,-0.3967501223087311
150.76064361117693,78.63229665550031,0.01584494113922119,-0.008860945701599121,0.0036939382553100586,-0.021011948585510254,-0.23898744583129888,0.03489810228347778,-0.2040893435478211,-0.3969994187355042
150.86805182003354,78.36508946401511,0.015121638774871826,-0.007477521896362305,0.0030872225761413574,-0.019511938095092773,-0.23983813822269442,0.036604568362235995,-0.20323356986045843,-0.39632192254066473
151.0198207657783,84.94403529966117,0.012429535388946533,-0.011613428592681885,0.001709282398223877,-0.02233368158340454,-0.2398282885551453,0.016381084918975913,-0.22344720363616938,-0.4164944887161255
150.52422444154902,84.47295212828087,0.011919260025024414,-0.023926973342895508,-0.0004081130027770996,-0.03625434637069702,-0.2383106797933579,0.009519562125206021,-0.22879111766815188,-0.42229458689689636
150.2598002911542,80.07333819577505,0.012476980686187744,-0.03793323040008545,-0.002099156379699707,-0.0525093674659729,-0.2361405640840531,0.009048938751220703,-0.2270916253328324,-0.4227070361375809
149.85127482359013,77.44355301082336,0.012602806091308594,-0.03977137804031372,-0.0038779377937316895,-0.056252121925354004,-0.2330059558153153,0.008682891726493808,-0.2243230640888215,-0.42332914471626293
149.07099553054547,74.88590766740593,0.010041892528533936,-0.04202830791473389,-0.007865428924560547,-0.05993562936782837,-0.2271307110786438,0.0040532797574996116,-0.2230774313211442,-0.42530648410320293
149.03818530941243,71.4293704063104,0.007250726222991943,-0.041847288608551025,-0.012655019760131836,-0.061753034591674805,-0.2270953059196473,0.0037321746349334994,-0.2233631312847138,-0.42654374241828924
148.97181823705046,71.17652106443641,0.006832122802734375,-0.041320621967315674,-0.013996541500091553,-0.0621492862701416,-0.2255158126354217,0.0022025704383850098,-0.2233132421970367,-0.42529329657554626
135.15589568438583,71.21519753400624,0.006692230701446533,-0.042580366134643555,-0.014436066150665283,-0.06370866298675537,-0.22442749142646787,0.000781625509262085,-0.22364586591720578,-0.42586204409599304
132.79127453648852,73.05962529423421,0.0051882266998291016,-0.04484957456588745,-0.016115307807922363,-0.06615310907363892,-0.22279490530490884,-0.0022439211606978815,-0.22503882646560672,-0.4277222156524658
132.5800651515609,76.14237315658086,0.00432133674621582,-0.0451701283454895,-0.017382323741912842,-0.06687378883361816,-0.2228455245494843,-0.0038660913705826083,-0.22671161592006692,-0.42769668996334087
133.30902310438768,80.9224477283472,0.004593610763549805,-0.04726433753967285,-0.017359554767608643,-0.0692175030708313,-0.2227610945701599,-0.004334524273872403,-0.22709561884403232,-0.42755572497844707
133.29956778464395,83.40309211278819,0.004724621772766113,-0.04878711700439453,-0.017388105392456055,-0.0708998441696167,-0.2225253134965896,-0.004284784197807312,-0.22681009769439692,-0.4270695149898529
