left_elbow_angle,right_elbow_angle,left_Lhand_y_alignment,left_Rhand_y_alignment,right_Lhand_y_alignment,right_Rhand_y_alignment,left_Lhand_x_alignment,left_Rhand_x_alignment,right_Lhand_x_alignment,right_Rhand_x_alignment,left_left_elbow_angle_negative,left_right_elbow_angle_negative,left_left_Lhand_y_alignment_interval,left_left_Rhand_y_alignment_interval,left_left_Lhand_x_alignment_negative,left_left_Rhand_x_alignment_positive,left_all_pass
142.36099700810945,43.72041296423615,0.051820993423461914,0.049713313579559326,0.02089107036590576,0.018783390522003174,-0.25969377160072327,0.0730496942996979,-0.1866440773010254,-0.3912792503833771,False,False,False,False,True,True,False
136.1724453166754,48.584412036491436,0.0426175594329834,0.04181331396102905,0.0035767555236816406,0.002772510051727295,-0.24973946809768682,0.0570237934589386,-0.19271567463874822,-0.39180716872215277,False,False,False,False,True,True,False
131.69902041974473,47.774408935181775,0.04010331630706787,0.041659653186798096,-0.005524754524230957,-0.003968417644500732,-0.2425595074892045,0.0504272133111954,-0.1921322941780091,-0.3921532034873963,False,False,False,False,True,True,False
129.60053942554634,43.462051240546394,0.042899250984191895,0.04789465665817261,-0.01001882553100586,-0.0050234198570251465,-0.24331632256507868,0.05089455842971796,-0.19242176413536072,-0.3946445286273957,False,False,False,False,True,True,False
130.47864460148497,42.85397501823324,0.039237141609191895,0.05204588174819946,-0.018978893756866455,-0.006170153617858887,-0.24157883226871488,0.048323825001716586,-0.1932550072669983,-0.397667944431305,False,False,False,False,True,True,False
128.9949321410137,41.252504370064564,0.03697466850280762,0.05514246225357056,-0.026036620140075684,-0.007868826389312744,-0.2364846169948578,0.045013040304184015,-0.19147157669067377,-0.40019491314888,False,False,False,False,True,True,False
126.19949891540104,40.99571967650023,0.037520647048950195,0.057270705699920654,-0.025565624237060547,-0.005815565586090088,-0.2356749922037125,0.043809160590171786,-0.1918658316135407,-0.4010349810123444,False,False,False,False,True,True,False
124.13110935352452,39.99033902279306,0.03816491365432739,0.060518860816955566,-0.025059640407562256,-0.002705693244934082,-0.2339839935302735,0.04294776916503909,-0.1910362243652344,-0.40113621950149536,False,False,False,False,True,True,False
122.15163864509552,40.01060543722627,0.03856217861175537,0.061255693435668945,-0.021518230438232422,0.0011752843856811523,-0.2319862544536591,0.04352849721908569,-0.18845775723457342,-0.3981010019779206,False,False,False,False,True,True,False
121.94451308468948,40.87941857736804,0.03905165195465088,0.061818599700927734,-0.017023086547851562,0.005743861198425293,-0.23258820176124567,0.045735627412795965,-0.1868525743484497,-0.3955376744270325,False,False,False,False,True,True,False
120.78460313026379,43.90929158758458,0.039037883281707764,0.06353294849395752,-0.013121426105499268,0.011373639106750488,-0.22901204228401179,0.040053665637969915,-0.18895837664604187,-0.395240068435669,False,False,False,False,True,True,False
119.63693215086518,44.518465580581804,0.036894261837005615,0.06613624095916748,-0.013805806636810303,0.015436172485351562,-0.22175298631191262,0.03153742849826821,-0.1902155578136444,-0.3951864540576935,False,False,False,False,True,True,False
120.8182748665832,45.718202002836726,0.03425866365432739,0.06730329990386963,-0.01751422882080078,0.015530407428741455,-0.22281749546527863,0.02839924395084381,-0.19441825151443481,-0.3993733823299408,False,False,False,False,True,True,False
120.61736266397405,45.091981371265916,0.032806456089019775,0.06851834058761597,-0.019134163856506348,0.016577720642089844,-0.2175290584564209,0.02542823553085327,-0.19210082292556763,-0.3970636129379273,False,False,False,False,True,True,False
122.14131783649921,45.5227155738102,0.032973408699035645,0.06813836097717285,-0.01679331064224243,0.018371641635894775,-0.2187404334545136,0.027286499738693293,-0.1914539337158203,-0.39694303274154663,False,False,False,False,True,True,False
123.5786158324267,44.91244065424728,0.033149123191833496,0.06819772720336914,-0.016452372074127197,0.018596231937408447,-0.22073695063591,0.03076073527336118,-0.18997621536254883,-0.39652800559997564,False,False,False,False,True,True,False
