hand_clasp_distance,left_arm_angle,right_arm_angle,left_hand_y_alignment,right_hand_y_alignment,eye_level_diff,shoulder_level_diff
0.19488419560689457,160.2964428487033,179.98312573589993,0.36365771293640137,0.3258534073829651,-0.06433916091918951,-0.12306207418441772
0.1940281572725257,160.71746526423453,176.96095573995612,0.3687875150935725,0.3277551978826523,-0.0643401145935058,-0.1498907208442688
0.20207179244408455,160.92749178367973,175.61438131740064,0.36963519052369526,0.3145220801234245,-0.0642301738262176,-0.1600549817085266
0.19792571511887774,161.54588495984046,172.30407134259778,0.3728512495290487,0.3139681816101075,-0.0649747252464295,-0.16527307033538824
0.19713093417000133,162.376485998123,171.11588480919548,0.3761368412524461,0.3120524138212204,-0.06529456377029419,-0.167816311120987
0.1935153695862106,162.73506311353123,167.6807527089793,0.3761051269248127,0.30722573399543773,-0.06352704763412481,-0.17119592428207403
0.1941570115258054,163.45924925775,167.8767093936347,0.3792538428679108,0.3035883456468582,-0.0635383129119873,-0.17240655422210693
0.19634163620017916,163.74915850279004,165.1582938275882,0.38460650481283654,0.3026956915855408,-0.06384506821632391,-0.1729762852191925
0.1923737487327519,164.22243103952806,163.49285285939038,0.3832383845001459,0.302935428917408,-0.0616476833820343,-0.17212459444999695
0.19438294584682075,165.10350946867865,164.5165714473305,0.38151445798575867,0.2966145575046539,-0.058831870555877686,-0.171673595905304
0.19545139551138604,165.18273798892213,165.15721262752442,0.3809690736234187,0.2937638014554977,-0.05776742100715637,-0.17136210203170776
0.19493583793474686,165.0501048125293,164.82468208008987,0.3810550849884748,0.2923782020807266,-0.056318193674087524,-0.1719883680343628
0.1942531703157578,165.07785461877248,164.52615336429372,0.38132833689451207,0.29190878570079803,-0.05553466081619263,-0.1725395917892456
0.1957952552032726,164.60786172481812,164.46310288517665,0.3840492200106381,0.2932388037443161,-0.05570352077484131,-0.17207866907119757
0.19507030540708042,164.3485663159274,163.9986634847565,0.38416730612516403,0.2929207384586334,-0.055626153945922796,-0.17220073938369757
0.18876645361935881,164.4640133562005,165.31582123357376,0.3840385321527718,0.2987770661711693,-0.05405774712562561,-0.17007187008857727
0.18175744109610587,164.10026354725264,165.15951744687692,0.3840191420167683,0.3043065741658211,-0.0529247522354126,-0.1698491871356964
0.18040278680173047,163.9896424073817,163.93463639374988,0.3838694319128989,0.3044650629162789,-0.051798820495605524,-0.1697721183300019
0.1806543520832226,163.4990793845844,163.24770980655225,0.38263454660773266,0.3017510622739792,-0.05032721161842352,-0.16864848136901855
0.18781423396766536,162.44756223250752,164.0432493151185,0.3797453306615352,0.2916884273290634,-0.05026867985725403,-0.16507133841514593
0.19395101019415306,162.43743607065704,164.82681102031964,0.3783450070768594,0.2821455001831054,-0.04996007680892939,-0.16560482978820806
0.19420959986624536,162.18135693526224,166.63111058469192,0.3771652635186909,0.2829936593770981,-0.0500119030475617,-0.16498002409935003
