left_elbow_angle,right_elbow_angle,left_Lhand_y_alignment,left_Rhand_y_alignment,right_Lhand_y_alignment,right_Rhand_y_alignment,left_Lhand_x_alignment,left_Rhand_x_alignment,right_Lhand_x_alignment,right_Rhand_x_alignment,right_left_elbow_angle_positive,right_right_elbow_angle_negative,right_right_Lhand_y_alignment_interval,right_right_Rhand_y_alignment_interval,right_right_Lhand_x_alignment_positive,right_right_Rhand_x_alignment_negative,right_all_pass
23.62214231421328,131.8031415898107,-0.023083150386810303,0.028953254222869873,0.026498794555664062,0.07853519916534424,0.29636150598526007,0.033663153648376465,0.33002465963363653,0.146986722946167,False,False,True,False,True,False,False
24.812645779932467,131.19838493136538,-0.021700799465179443,0.028585970401763916,0.030877232551574707,0.08116400241851807,0.3008133172988892,0.02877664566040039,0.3295899629592896,0.14841842651367188,False,False,False,False,True,False,False
25.648313652322496,132.04630242464913,-0.019306957721710205,0.028368353843688965,0.034849464893341064,0.08252477645874023,0.3039650619029999,0.026279687881469727,0.3302447497844696,0.1502503752708435,False,False,False,False,True,False,False
26.140926821355958,134.17993368580946,-0.017132937908172607,0.028058946132659912,0.037687838077545166,0.08287972211837769,0.30571469664573675,0.025165915489196777,0.3308806121349335,0.15157878398895264,False,False,False,False,True,False,False
26.524642338978683,136.21561385713082,-0.01593261957168579,0.027791857719421387,0.03929293155670166,0.08301740884780884,0.30759036540985113,0.024062275886535645,0.3316526412963868,0.1525975465774536,False,False,False,False,True,False,False
26.808390003778463,137.3725304993709,-0.01619720458984375,0.025131046772003174,0.04121357202529907,0.082541823387146,0.30992525815963745,0.02211087942123413,0.3320361375808716,0.15302342176437378,False,False,False,False,True,False,False
26.881899127441613,137.53553575867505,-0.01637059450149536,0.023317277431488037,0.04128330945968628,0.08097118139266968,0.31017738580703735,0.021912753582000732,0.3320901393890381,0.15322834253311157,False,False,False,False,True,False,False
26.932268109792346,138.67088966095898,-0.01638627052307129,0.022563636302947998,0.04168206453323364,0.08063197135925293,0.3099508583545685,0.021949470043182373,0.33190032839775085,0.15324395895004272,False,False,False,False,True,False,False
26.98591277087352,139.58506581930615,-0.015729665756225586,0.023114025592803955,0.04194086790084839,0.08078455924987793,0.30972146987915045,0.022041678428649902,0.33176314830780035,0.15306037664413452,False,False,False,False,True,False,False
26.93642518730562,140.22470202115116,-0.014845967292785645,0.0240439772605896,0.04213768243789673,0.08102762699127197,0.30931457877159124,0.02235555648803711,0.33167013525962835,0.152931809425354,False,False,False,False,True,False,False
26.76398131194206,140.38276114048156,-0.012806892395019531,0.02585989236831665,0.04259085655212402,0.0812576413154602,0.30897697806358343,0.02250462770462036,0.3314816057682038,0.1525455117225647,False,False,False,False,True,False,False
26.733547846590394,140.39728801825814,-0.013223707675933838,0.023749351501464844,0.04248148202896118,0.07945454120635986,0.30856645107269287,0.022594034671783447,0.3311604857444763,0.15249425172805786,False,False,False,False,True,False,False
26.657397644086966,140.27672030012872,-0.013210177421569824,0.023171603679656982,0.042777180671691895,0.0791589617729187,0.30815309286117554,0.022935867309570312,0.33108896017074585,0.15251386165618896,False,False,False,False,True,False,False
26.580211985966987,140.39448427663342,-0.013253509998321533,0.022993624210357666,0.042572736740112305,0.0788198709487915,0.30784162878990173,0.023538291454315186,0.3313799202442169,0.1528782844543457,False,False,False,False,True,False,False
26.538384407333307,140.5000779426089,-0.013422906398773193,0.023027360439300537,0.04242783784866333,0.07887810468673706,0.30766689777374273,0.023769080638885498,0.33143597841262823,0.15299201011657715,False,False,False,False,True,False,False
26.310944712430476,140.48827899865935,-0.013547956943511963,0.022872626781463623,0.0424269437789917,0.07884752750396729,0.3074927628040314,0.023895204067230225,0.33138796687126165,0.1529860496520996,False,False,False,False,True,False,False
26.353102376282152,140.39005392958168,-0.014527738094329834,0.021679162979125977,0.04210329055786133,0.07831019163131714,0.30735015869140625,0.02403360605239868,0.33138376474380493,0.1530819535255432,False,False,False,False,True,False,False
26.44457651534964,140.32678764548606,-0.01564711332321167,0.02047872543334961,0.041828036308288574,0.07795387506484985,0.3072581291198731,0.0241163969039917,0.3313745260238648,0.15324413776397705,False,False,False,False,True,False,False
26.484382733198558,140.28263502225374,-0.016490817070007324,0.01973503828048706,0.041318416595458984,0.07754427194595337,0.3071074783802033,0.024248719215393066,0.33135619759559637,0.15337049961090088,False,False,False,False,True,False,False
26.51825143729186,140.1901500619488,-0.016913414001464844,0.019387483596801758,0.041223347187042236,0.07752424478530884,0.30692175030708313,0.024480581283569336,0.33140233159065247,0.15361148118972778,False,False,False,False,True,False,False
26.5899535514235,140.18966873325243,-0.017464101314544678,0.01889169216156006,0.041190385818481445,0.07754617929458618,0.3068332672119141,0.02456611394882202,0.33139938116073614,0.1537843942642212,False,False,False,False,True,False,False
26.606468306578126,139.88182509091124,-0.017770767211914062,0.018729746341705322,0.04087543487548828,0.07737594842910767,0.3067560493946076,0.02451801300048828,0.3312740623950959,0.15375679731369019,False,False,False,False,True,False,False
26.637934194236877,139.87114223868574,-0.018021821975708008,0.018572688102722168,0.040638267993927,0.07723277807235718,0.3067103028297425,0.02448868751525879,0.3311989903450013,0.15379053354263306,False,False,False,False,True,False,False
26.681991604876586,139.68089290281307,-0.018032431602478027,0.01871967315673828,0.04042637348175049,0.0771784782409668,0.30681961774826055,0.02440732717514038,0.33122694492340093,0.15383082628250122,False,False,False,False,True,False,False
26.829561980655424,139.73285183228685,-0.018073439598083496,0.018452048301696777,0.040531814098358154,0.07705730199813843,0.3073157966136933,0.0240442156791687,0.331360012292862,0.15398240089416504,False,False,False,False,True,False,False
26.89008280015976,139.78518164066958,-0.017576873302459717,0.019131600856781006,0.04086548089981079,0.07757395505905151,0.30762535333633423,0.023794710636138916,0.33142006397247314,0.15404611825942993,False,False,False,False,True,False,False
26.80461151367025,139.88722623328897,-0.017866671085357666,0.01919347047805786,0.040741920471191406,0.07780206203460693,0.30764445662498474,0.024022281169891357,0.3316667377948761,0.1542457938194275,False,False,False,False,True,False,False
26.80045041790911,139.9370113914215,-0.018142759799957275,0.019216716289520264,0.04028630256652832,0.07764577865600586,0.3076730966567993,0.024122118949890137,0.33179521560668945,0.15433263778686523,False,False,False,False,True,False,False
26.796409656617097,139.91490037320654,-0.01840156316757202,0.019148826599121094,0.04009127616882324,0.07764166593551636,0.307682603597641,0.024209439754486084,0.3318920433521271,0.15442991256713867,False,False,False,False,True,False,False
26.793890058318386,139.92487585324696,-0.018505513668060303,0.019137024879455566,0.03993469476699829,0.07757723331451416,0.30775868892669683,0.024237096309661865,0.3319957852363587,0.1544702649116516,False,False,False,False,True,False,False
26.723075843079656,139.88935128731677,-0.018777430057525635,0.019196391105651855,0.03958207368850708,0.07755589485168457,0.3075285255908966,0.024530649185180664,0.33205917477607727,0.15448909997940063,False,False,False,False,True,False,False
26.6847231317154,139.8696651175405,-0.01877593994140625,0.019344687461853027,0.03953331708908081,0.07765394449234009,0.30746275186538696,0.024680614471435547,0.3321433663368225,0.15452468395233154,False,False,False,False,True,False,False
26.64911140530727,139.69429297152226,-0.019004523754119873,0.019396722316741943,0.03920978307723999,0.0776110291481018,0.3073637485504151,0.024888455867767334,0.33225220441818243,0.15460199117660522,False,False,False,False,True,False,False
26.624383911339244,139.58005792691665,-0.01907283067703247,0.019438624382019043,0.03904205560684204,0.07755351066589355,0.3073562681674958,0.02498948574066162,0.3323457539081574,0.1546199917793274,False,False,False,False,True,False,False
26.589717024170803,139.3910550522862,-0.019520580768585205,0.01937967538833618,0.03848546743392944,0.07738572359085083,0.30729955434799194,0.025123655796051025,0.33242321014404297,0.15462952852249146,False,False,False,False,True,False,False
26.51450503204946,138.9887941434273,-0.02016425132751465,0.019240140914916992,0.0378117561340332,0.07721614837646484,0.30716270208358765,0.0252993106842041,0.33246201276779175,0.15462660789489746,False,False,False,False,True,False,False
26.306511124325265,138.0389360802535,-0.021393775939941406,0.01792842149734497,0.036454200744628906,0.07577639818191528,0.3062179684638977,0.026146769523620605,0.3323647379875183,0.1545177698135376,False,False,False,False,True,False,False
26.25254252167859,137.3870251198829,-0.023556649684906006,0.017010748386383057,0.03428298234939575,0.07485038042068481,0.30559515953063965,0.026803910732269287,0.33239907026290894,0.15485858917236328,False,False,False,False,True,False,False
26.17694773118462,136.31252857789568,-0.02491307258605957,0.01663947105407715,0.032896339893341064,0.07444888353347778,0.3049807250499726,0.027476847171783447,0.33245757222175604,0.1550363302230835,False,False,False,False,True,False,False
26.19261212224846,135.5477726782578,-0.026090681552886963,0.016622066497802734,0.03158009052276611,0.07429283857345581,0.3044146895408631,0.028153181076049805,0.3325678706169129,0.15541988611221313,False,False,False,False,True,False,False
26.239461620585242,134.89728232947786,-0.027231931686401367,0.016494572162628174,0.03034532070159912,0.07407182455062866,0.3042060434818268,0.02848130464553833,0.3326873481273651,0.1557801365852356,False,False,False,False,True,False,False
26.329474394048784,134.68106947383004,-0.02785623073577881,0.01635146141052246,0.029595017433166504,0.07380270957946777,0.30400314927101135,0.028806567192077637,0.332809716463089,0.15626823902130127,False,False,True,False,True,False,False
26.49980751090633,134.43602336697595,-0.028314650058746338,0.016363561153411865,0.029031872749328613,0.07371008396148682,0.3037890493869782,0.029077887535095215,0.3328669369220734,0.15684419870376587,False,False,True,False,True,False,False
26.605829880890845,134.1380128795421,-0.028654813766479492,0.016356348991394043,0.028483152389526367,0.0734943151473999,0.30354505777359014,0.029331684112548828,0.33287674188613897,0.15722936391830444,False,False,True,False,True,False,False
26.66762903195985,134.13597049754418,-0.029128730297088623,0.016283035278320312,0.02779322862625122,0.07320499420166016,0.3034439980983734,0.029423534870147705,0.3328675329685211,0.15744072198867798,False,False,True,False,True,False,False
26.806334363091146,133.90232875651031,-0.02910095453262329,0.016621112823486328,0.02739548683166504,0.07311755418777466,0.3034104108810425,0.02947402000427246,0.33288443088531494,0.1575677990913391,False,False,True,False,True,False,False
26.99851582225481,133.63627628545916,-0.02936476469039917,0.016624271869659424,0.026974380016326904,0.0729634165763855,0.3035176992416382,0.029385268688201904,0.3329029679298401,0.15791893005371094,False,False,True,False,True,False,False
27.104763565989245,133.53721528648234,-0.029325544834136963,0.016637861728668213,0.026755928993225098,0.07271933555603027,0.3037485480308533,0.029126226902008057,0.3328747749328614,0.15796536207199097,False,False,True,False,True,False,False
27.184186914482922,133.47928122189307,-0.029180407524108887,0.01665365695953369,0.026789844036102295,0.07262390851974487,0.3040289580821991,0.02888399362564087,0.33291295170783997,0.15808767080307007,False,False,True,False,True,False,False
27.27626890798665,133.47428955670742,-0.028970062732696533,0.01658540964126587,0.026981234550476074,0.07253670692443848,0.304289311170578,0.028705477714538574,0.3329947888851166,0.1582808494567871,False,False,True,False,True,False,False
27.392588224486925,133.46083344157785,-0.028728485107421875,0.016635477542877197,0.027119815349578857,0.07248377799987793,0.30448403954505926,0.028529644012451172,0.33301368355751043,0.1583614945411682,False,False,True,False,True,False,False
27.657986352312992,133.49522627182589,-0.028677821159362793,0.01658552885055542,0.027111589908599854,0.07237493991851807,0.30459728837013245,0.02844005823135376,0.3330373466014862,0.15871405601501465,False,False,True,False,True,False,False
27.663170381349516,133.5346592265324,-0.028588473796844482,0.01646566390991211,0.02707958221435547,0.07213371992111206,0.30461379885673523,0.028406202793121338,0.33302000164985657,0.15869373083114624,False,False,True,False,True,False,False
27.69943996034614,133.56700425302685,-0.028491079807281494,0.016419589519500732,0.027096152305603027,0.07200682163238525,0.30464854836463934,0.02837526798248291,0.33302381634712225,0.15876013040542603,False,False,True,False,True,False,False
27.74612125069863,133.633151929511,-0.02838313579559326,0.016175448894500732,0.02706277370452881,0.0716213583946228,0.3047654330730439,0.02818620204925537,0.33295163512229925,0.15877068042755127,False,False,True,False,True,False,False
27.828421058817355,133.8267939396583,-0.02843940258026123,0.01602858304977417,0.026979386806488037,0.07144737243652344,0.3048917353153229,0.028026044368743896,0.3329177796840668,0.15885090827941895,False,False,True,False,True,False,False
27.866976652602474,134.14966651516778,-0.028563320636749268,0.01565033197402954,0.026942193508148193,0.071155846118927,0.30502849817276,0.027876675128936768,0.3329051733016968,0.15886282920837402,False,False,True,False,True,False,False
27.934628544937297,134.34647769245396,-0.02865546941757202,0.01540076732635498,0.02691549062728882,0.07097172737121582,0.3051516711711884,0.02776581048965454,0.33291748166084295,0.1589641571044922,False,False,True,False,True,False,False
27.943318535412963,134.31985619449017,-0.028530776500701904,0.01540076732635498,0.026909708976745605,0.07084125280380249,0.3052597045898438,0.02762550115585327,0.3328852057456971,0.15891748666763306,False,False,True,False,True,False,False
27.98334916172801,134.26677641353152,-0.028407156467437744,0.015314280986785889,0.027017593383789062,0.0707390308380127,0.30549123883247375,0.02727055549621582,0.3327617943286896,0.15877604484558105,False,False,True,False,True,False,False
28.016044014479395,134.29618356355263,-0.028356075286865234,0.015255153179168701,0.027065753936767578,0.07067698240280151,0.30567649006843567,0.027086496353149414,0.3327629864215851,0.15876513719558716,False,False,True,False,True,False,False
28.04417465467369,134.2829652599648,-0.0283430814743042,0.015066742897033691,0.02718716859817505,0.07059699296951294,0.3058596849441529,0.026837944984436035,0.3326976299285889,0.15869814157485962,False,False,True,False,True,False,False
28.022812073587414,134.28795244507273,-0.02844369411468506,0.014848709106445312,0.027139604091644287,0.07043200731277466,0.3058795928955078,0.026614010334014893,0.3324936032295227,0.15849202871322632,False,False,True,False,True,False,False
28.019554261849393,134.21714874722397,-0.028466880321502686,0.014637231826782227,0.027162551879882812,0.07026666402816772,0.305921882390976,0.026439666748046875,0.3323615491390229,0.15835750102996826,False,False,True,False,True,False,False
27.99911154269215,134.1745225567104,-0.028477072715759277,0.014493048191070557,0.02710247039794922,0.07007259130477905,0.3059986531734467,0.026319265365600586,0.3323179185390473,0.1582939624786377,False,False,True,False,True,False,False
28.01122033960673,134.191041297616,-0.028445065021514893,0.014432907104492188,0.027093470096588135,0.06997144222259521,0.30616679787635803,0.0261232852935791,0.33229008316993713,0.15825724601745605,False,False,True,False,True,False,False
27.944893829755863,134.17512335774757,-0.028164982795715332,0.014281153678894043,0.02735656499862671,0.06980270147323608,0.30623057484626776,0.025963544845581055,0.3321941196918488,0.15812700986862183,False,False,True,False,True,False,False
27.813385421756976,134.18778173196623,-0.027444541454315186,0.014127075672149658,0.028110086917877197,0.06968170404434204,0.3063604235649109,0.025812208652496338,0.3321726322174072,0.15793514251708984,False,False,True,False,True,False,False
27.71522189967614,134.1903349804863,-0.02715134620666504,0.014053761959075928,0.028410613536834717,0.06961572170257568,0.30661547183990484,0.02556520700454712,0.33218067884445196,0.15773171186447144,False,False,True,False,True,False,False
27.693514643246985,134.19897521671177,-0.027088284492492676,0.014049708843231201,0.028364360332489014,0.06950235366821289,0.30672386288642883,0.025417327880859375,0.3321411907672882,0.15762579441070557,False,False,True,False,True,False,False
27.655047721111643,134.22548585099878,-0.026621222496032715,0.013997077941894531,0.02879995107650757,0.06941825151443481,0.3069382905960083,0.02521878480911255,0.33215707540512085,0.1575310230255127,False,False,True,False,True,False,False
27.71118645853084,134.28705652340088,-0.026507914066314697,0.01376807689666748,0.02908247709274292,0.0693584680557251,0.30718365311622625,0.02496337890625,0.33214703202247625,0.15749645233154297,False,False,True,False,True,False,False
27.763710167039328,134.29627650804835,-0.026498019695281982,0.013732612133026123,0.029059767723083496,0.0692903995513916,0.30731216073036194,0.02481365203857422,0.33212581276893616,0.15751898288726807,False,False,True,False,True,False,False
27.805324372311983,134.23700577909722,-0.0265466570854187,0.013698756694793701,0.028973400592803955,0.06921881437301636,0.30734267830848694,0.024643003940582275,0.3319856822490692,0.15748512744903564,False,False,True,False,True,False,False
27.834091542755722,134.20363133213579,-0.02657604217529297,0.013635575771331787,0.02895122766494751,0.06916284561157227,0.3074277937412262,0.024496078491210938,0.33192387223243713,0.15746408700942993,False,False,True,False,True,False,False
27.846198432127238,134.19144045058448,-0.026479065418243408,0.013616740703582764,0.02903217077255249,0.06912797689437866,0.30750057101249695,0.024424076080322266,0.3319246470928192,0.15744954347610474,False,False,True,False,True,False,False
27.86948704350782,134.18061190075704,-0.0261838436126709,0.01399451494216919,0.028957068920135498,0.06913542747497559,0.30759778618812567,0.024281561374664307,0.33187934756279,0.15739744901657104,False,False,True,False,True,False,False
27.89419983475084,134.1364492007885,-0.026109158992767334,0.014138936996459961,0.028901636600494385,0.06914973258972168,0.30764573812484747,0.02415710687637329,0.33180284500122076,0.1573619842529297,False,False,True,False,True,False,False
27.89021732222717,134.07235850079172,-0.026013433933258057,0.014262199401855469,0.028880953788757324,0.06915658712387085,0.3077008128166199,0.024126648902893066,0.33182746171951294,0.1573483943939209,False,False,True,False,True,False,False
27.948069326911877,134.0126395242872,-0.02662193775177002,0.014005839824676514,0.028497517108917236,0.06912529468536377,0.30768612027168274,0.024175643920898438,0.3318617641925812,0.15764135122299194,False,False,True,False,True,False,False
28.293698830406363,133.9404436932856,-0.02731037139892578,0.013772785663604736,0.02812778949737549,0.069210946559906,0.3076278865337372,0.024310529232025146,0.33193841576576233,0.15884941816329956,False,False,True,False,True,False,False
