x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22
0.5096835494041443,0.38812255859375,-0.8896059989929199,0.5272907614707947,0.3447962999343872,-0.8497201800346375,0.5383468270301819,0.34640073776245117,-0.8498196005821228,0.5487934947013855,0.3486604690551758,-0.8498490452766418,0.4916613698005676,0.3424832820892334,-0.8558382987976074,0.4784706234931946,0.34297311305999756,-0.8555434942245483,0.46652817726135254,0.3441988229751587,-0.8559607863426208,0.5658175945281982,0.3825845718383789,-0.5550237894058228,0.44399383664131165,0.3803442716598511,-0.571510910987854,0.531049370765686,0.4503316879272461,-0.7747496366500854,0.48784148693084717,0.4499965012073517,-0.7806488871574402,0.653335690498352,0.6787800192832947,-0.3377130329608917,0.34429115056991577,0.6866843104362488,-0.36642736196517944,0.7305901050567627,1.148749828338623,-0.3529728353023529,0.2991037368774414,1.1400816440582275,-0.2688966989517212,0.6882131695747375,1.3043125867843628,-0.6558382511138916,0.32468628883361816,1.4564024209976196,-0.5250568985939026,0.6895509362220764,1.370872974395752,-0.7441922426223755,0.31859642267227173,1.57321035861969,-0.6027507781982422,0.6661679148674011,1.3466901779174805,-0.7646358013153076,0.3424644470214844,1.5631593465805054,-0.6657397747039795,0.6599318385124207,1.315807819366455,-0.6789971590042114,0.3486537039279938,1.5132962465286255,-0.5603275299072266
