x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22
0.5078202486038208,0.3804450035095215,-0.8517566323280334,0.5281091332435608,0.33623385429382324,-0.8132954239845276,0.5400423407554626,0.3394237756729126,-0.8133872151374817,0.5511099100112915,0.34249067306518555,-0.8133995532989502,0.48809921741485596,0.3301354646682739,-0.816291093826294,0.4746500551700592,0.33050668239593506,-0.8159543871879578,0.4621555507183075,0.33264636993408203,-0.8163371682167053,0.5688716173171997,0.3829078674316406,-0.5325571298599243,0.44104498624801636,0.3766101598739624,-0.5324523448944092,0.5309067368507385,0.4487651586532593,-0.7429044246673584,0.48435795307159424,0.44823989272117615,-0.7440499663352966,0.6531407237052917,0.6857485771179199,-0.3287307918071747,0.3447690010070801,0.6974324584007263,-0.33242759108543396,0.7366530895233154,1.1701353788375854,-0.3666023910045624,0.29570817947387695,1.1581612825393677,-0.2369914948940277,0.6744998693466187,1.296274185180664,-0.6613537073135376,0.3229183554649353,1.4594613313674927,-0.5014749765396118,0.6696161031723022,1.3537644147872925,-0.7512089014053345,0.3182068467140198,1.5724726915359497,-0.5755119323730469,0.6454046964645386,1.3223971128463745,-0.7532422542572021,0.34192952513694763,1.5550435781478882,-0.6347108483314514,0.6413471698760986,1.2968552112579346,-0.6768537759780884,0.34742921590805054,1.5078907012939453,-0.5354227423667908
