shoulder_width,left_arm_length,right_arm_length,tpose_wrist_distance,left_eye_ear_y_diff,right_eye_ear_y_diff,neutral_wrist_distance,avg_arm_length,wrist_expansion_ratio,arm_shoulder_ratio,user_id,timestamp
0.29870698844707266,0.346205687495964,0.3624966143509182,1.0003587291299982,-0.026950999310142165,-0.040017680117958476,0.39384147475588643,0.35435115092344105,2.5400035122000486,1.1862834303464174,21,2025-06-03T14:23:59.233352
