shoulder_width,left_arm_length,right_arm_length,tpose_wrist_distance,left_eye_ear_y_diff,right_eye_ear_y_diff,neutral_wrist_distance,avg_arm_length,wrist_expansion_ratio,arm_shoulder_ratio,user_id,timestamp
0.29650269895293785,0.3330802247782055,0.3953742413879099,1.0213413804552447,-0.027122322250815012,-0.03693988743950344,0.4480462007468471,0.3642272330830577,2.2795447852314634,1.2284111894066414,31,2025-06-03T15:04:15.328258
