shoulder_width,left_arm_length,right_arm_length,tpose_wrist_distance,left_eye_ear_y_diff,right_eye_ear_y_diff,neutral_wrist_distance,avg_arm_length,wrist_expansion_ratio,arm_shoulder_ratio,user_id,timestamp
0.32671442811246987,0.4080931970021327,0.3625167530794422,1.0968610522996254,-0.02775093913078308,-0.02793256938457489,0.6494338373968401,0.3853049750407874,1.6889496498923298,1.1793325971761126,10,2025-06-02T06:12:20.149377
