shoulder_width,left_arm_length,right_arm_length,tpose_wrist_distance,left_eye_ear_y_diff,right_eye_ear_y_diff,neutral_wrist_distance,avg_arm_length,wrist_expansion_ratio,arm_shoulder_ratio,user_id,timestamp
0.31307795957316154,0.3898950307832261,0.3889959016492519,1.0872948690168116,-0.03289501070976253,-0.026631420850753817,0.5924274567430587,0.389445466216239,1.8353215345459275,1.2439248893380868,11,2025-06-02T06:17:14.540156
