shoulder_width,left_arm_length,right_arm_length,tpose_wrist_distance,left_eye_ear_y_diff,right_eye_ear_y_diff,neutral_wrist_distance,avg_arm_length,wrist_expansion_ratio,arm_shoulder_ratio,user_id,timestamp
0.31020788033347985,0.34794824385657863,0.3649135199529845,1.0154737295501441,-0.02766469905250951,-0.03965407296230922,0.4284211814207172,0.35643088190478156,2.370269663564862,1.149006535622535,20,2025-06-03T14:21:15.413621
