shoulder_width,left_arm_length,right_arm_length,tpose_wrist_distance,left_eye_ear_y_diff,right_eye_ear_y_diff,neutral_wrist_distance,avg_arm_length,wrist_expansion_ratio,arm_shoulder_ratio,user_id,timestamp
0.3046479739269172,0.34839601009654936,0.3658285002252221,1.013652278141525,-0.030318586031595818,-0.03564142386118574,0.7311281267039046,0.35711225516088574,1.386422216734165,1.1722128020669336,22,2025-06-03T14:30:24.905228
