shoulder_width,left_arm_length,right_arm_length,tpose_wrist_distance,left_eye_ear_y_diff,right_eye_ear_y_diff,neutral_wrist_distance,avg_arm_length,wrist_expansion_ratio,arm_shoulder_ratio,user_id,timestamp
0.3046319658098305,0.3528022706303541,0.3621666393143335,1.0158078175695542,-0.024536043405532837,-0.03555040806531906,0.8085486482843685,0.3574844549723438,1.2563348163712373,1.1734962022846513,34,2025-06-03T15:21:35.222246
