shoulder_width,left_arm_length,right_arm_length,tpose_wrist_distance,left_eye_ear_y_diff,right_eye_ear_y_diff,neutral_wrist_distance,avg_arm_length,wrist_expansion_ratio,arm_shoulder_ratio,user_id,timestamp
0.2758317182230028,0.3205398197472305,0.351746143973151,0.9439166513964045,-0.023277673721313508,-0.03598056793212895,0.34995076567490024,0.33614298186019076,2.697284143888089,1.2186523871356516,18,2025-06-03T14:00:41.730003
