shoulder_width,left_arm_length,right_arm_length,tpose_wrist_distance,left_eye_ear_y_diff,right_eye_ear_y_diff,neutral_wrist_distance,avg_arm_length,wrist_expansion_ratio,arm_shoulder_ratio,user_id,timestamp
0.2694460839592543,0.32196976105661795,0.33198237877645853,0.9217687890865555,-0.027695140242576577,-0.04536033868789674,0.4074101260346853,0.32697606991653827,2.262508293689489,1.2135120507670234,38,2025-06-03T15:37:29.731559
