shoulder_width,left_arm_length,right_arm_length,tpose_wrist_distance,left_eye_ear_y_diff,right_eye_ear_y_diff,neutral_wrist_distance,avg_arm_length,wrist_expansion_ratio,arm_shoulder_ratio,user_id,timestamp
0.30107726144142233,0.3221292915780531,0.36775597621073397,0.9878125607826929,-0.027871416674719873,-0.039779636594984236,0.48568327986797954,0.3449426338943935,2.0338615754925806,1.1456947371015782,30,2025-06-03T15:02:07.346963
