shoulder_width,left_arm_length,right_arm_length,tpose_wrist_distance,left_eye_ear_y_diff,right_eye_ear_y_diff,neutral_wrist_distance,avg_arm_length,wrist_expansion_ratio,arm_shoulder_ratio,user_id,timestamp
0.3072609870241845,0.34875769030947074,0.3581871644533246,1.0136027641278362,-0.024280103047688795,-0.03588585853576659,0.5894683141539523,0.35347242738139767,1.7195203538338315,1.1503980079110268,33,2025-06-03T15:17:32.124995
