shoulder_width,left_arm_length,right_arm_length,tpose_wrist_distance,left_eye_ear_y_diff,right_eye_ear_y_diff,neutral_wrist_distance,avg_arm_length,wrist_expansion_ratio,arm_shoulder_ratio,user_id,timestamp
0.2758897202010935,0.34725480555553095,0.3439392139675874,0.9651724520317491,-0.023846172624164164,-0.03790162338150871,0.40597742540426524,0.34559700976155916,2.3774042388456627,1.252663598736686,40,2025-06-03T15:46:47.349232
