shoulder_width,left_arm_length,right_arm_length,tpose_wrist_distance,left_eye_ear_y_diff,right_eye_ear_y_diff,neutral_wrist_distance,avg_arm_length,wrist_expansion_ratio,arm_shoulder_ratio,user_id,timestamp
0.27862464957070865,0.32699252755363384,0.33310769454947564,0.9366805165336526,-0.025052280653090675,-0.039421575410025445,0.47713204799748965,0.33005011105155474,1.9631473519015867,1.1845689588486874,4,2025-06-03T15:35:37.385633
